pop,x,y,status,inftime,rem_time
6,151.53065545120438,145.29854423759707,0,0,0
6,182.73934940591266,182.9112753665105,2,14,17
6,205.1300240890875,256.26024976575854,2,13,16
6,188.2199999431078,168.29397317238426,2,4,7
6,153.78549006639597,296.4775662146893,2,24,27
6,265.68882123011167,120.72251366422246,2,23,26
6,167.04748306452626,260.6130299373615,2,6,9
6,147.37276393638564,165.47204617493978,2,33,36
6,247.63195146983836,155.57091917354504,0,0,0
6,283.09695736416654,268.38873295637995,2,9,12
6,203.39934231695037,127.50842039252655,2,22,25
6,216.52728965816885,176.6078865649145,2,9,12
6,178.67577748597904,131.77960767675543,2,13,16
6,287.03661380146013,123.98235521629141,2,39,42
6,114.26953587726076,182.96403138730264,1,48,51
6,107.2035972545355,211.81212351758964,2,15,18
6,253.92324387587496,106.29851390662601,2,46,49
6,279.29777563930304,284.0992944600795,2,5,8
6,170.24282875344397,225.76680734176125,2,28,31
6,155.84850996551208,280.61031096645615,2,6,9
6,221.7048181992212,154.69295659429693,2,24,27
6,206.81249404230775,132.81625258370767,0,0,0
6,189.92952421290698,167.69490304734643,2,18,21
6,192.1619981094679,190.35134017244022,0,0,0
6,268.94735654541967,148.78695600260622,2,12,15
6,258.9771470385257,110.21492662511803,2,25,28
6,123.4215099249238,258.8173906815932,2,26,29
6,214.15888637972682,158.04916436797205,2,21,24
6,224.53356872261264,186.84732265319832,2,12,15
6,200.5566965611671,170.46844851329712,2,15,18
6,191.20986120118695,254.66824203121837,2,17,20
6,176.12339639627936,174.59824306019112,2,12,15
6,157.86835126702746,193.83897095925522,2,11,14
6,166.525359949505,130.37407082528404,2,14,17
6,285.0525760984623,222.65897257131695,0,0,0
6,134.94218464644416,198.39548082309378,2,37,40
6,228.99796637932948,129.84744158712627,0,0,0
6,288.4718260592958,188.33982281178953,2,9,12
6,237.47774420641804,276.1629901705443,2,11,14
6,281.72917967989173,194.90271305569644,2,12,15
6,140.57910451450815,251.388112872649,2,13,16
6,231.83605582542754,112.48714839214698,2,16,19
6,253.3518319150029,156.5322330882065,2,13,16
6,253.98033824136343,198.7028575403437,0,0,0
6,180.31218627389177,132.77805352286288,2,18,21
6,179.11447090281825,201.28522211602356,2,9,12
6,266.1386145613571,284.2496174892151,0,0,0
6,254.84713141796573,112.41959351040796,2,15,18
6,197.251402704778,130.20338869628793,2,24,27
6,206.322950118558,155.49072782288147,2,9,12
6,233.65524952809082,160.97647148107632,2,13,16
6,203.77674222825826,212.39795787386709,2,31,34
6,261.9375132427048,204.923290532204,2,9,12
6,203.47384681070267,212.7613541182793,2,32,35
6,182.01954083084803,137.41802346200575,2,7,10
6,139.5576157833429,273.28435082690396,2,8,11
6,135.96573356759603,141.6506342818304,0,0,0
6,105.88433080615935,167.25256983370676,1,50,53
6,263.3622878052564,122.74030637970165,2,38,41
6,139.9565597227044,286.5160186344633,2,6,9
6,117.03448595887662,229.51840484467826,2,14,17
6,106.52698245831846,257.91842698867913,2,18,21
6,117.95826970396388,288.1376702051523,2,33,36
6,255.98038688748105,256.2497017795429,0,0,0
6,210.60616832257395,110.40364364892868,2,21,24
6,126.98275487663221,140.6580671589875,0,0,0
6,173.99589360480246,175.40645551691517,2,10,13
6,237.9983016629025,281.7708216258607,2,36,39
6,151.20675484329968,142.72738667757372,2,6,9
6,283.6362133907982,209.24551982261391,0,0,0
6,260.3692884475127,154.60083147913778,2,33,36
6,224.67823287581717,217.41606852358575,2,8,11
6,138.78450753120887,209.10544975376348,2,21,24
6,143.64134276187556,195.79348705549089,0,0,0
6,138.54004912154997,270.76012007123796,2,6,9
6,229.93513108779516,235.8668045680077,2,20,23
6,195.20930278041706,130.73278576228648,2,25,28
6,243.17319363697547,259.8654675757827,2,9,12
6,107.01993897419719,255.5416431628303,2,13,16
6,130.2699396383897,110.1477204448944,2,24,27
6,296.86884944642185,181.7487442668966,2,9,12
6,217.54741645406193,103.33790455338378,2,14,17
6,167.17844619374193,286.592566880706,2,12,15
6,140.99000576151354,151.48468574593332,0,0,0
6,272.26406735743456,258.6834013905582,2,10,13
6,280.36004518331913,121.34233917355706,2,12,15
6,242.49229588383892,280.95370849683604,2,17,20
6,134.4292272458335,280.07178721788733,2,5,8
6,240.8253999101818,139.40253980689752,2,4,7
6,181.3569072124767,295.51036409236565,0,0,0
6,233.22247187084866,168.3438253559679,2,36,39
6,127.68780548802599,277.84920492896725,2,28,31
6,136.68819482157994,234.8089229257896,2,8,11
6,115.20998106055175,115.99400819004877,2,9,12
6,256.0423194682304,163.87861140138781,2,8,11
6,238.68064238076792,227.47051422345285,2,2,5
6,157.37304814068946,136.40970035953018,2,8,11
6,241.98816971020895,140.82789190046398,2,9,12
6,191.08675880343762,200.28654202407205,2,8,11
6,230.020939165304,187.4140790290776,2,35,38
6,165.83489811682495,280.8482091630101,2,14,17
6,117.18191256212864,193.87939233269321,2,13,16
6,150.56482685298283,176.02349846711724,2,14,17
6,187.2887110874999,142.36620310008652,2,41,44
6,279.95195559571863,248.83460351884906,2,10,13
6,223.71649145836426,159.7984652225579,2,12,15
6,289.6960683441832,124.21535035946951,2,36,39
6,134.40462835642285,179.51939037068564,2,18,21
6,298.51997181621437,126.83305472241342,2,15,18
6,139.49236515398545,288.16416780685347,0,0,0
6,267.4802534667434,178.1569117775494,0,0,0
6,103.18324389921314,244.51544955012915,2,29,32
6,200.40719668289842,244.6804366935811,2,5,8
6,259.97190876019056,269.26078405267435,2,6,9
6,160.77780461624278,266.9063809210614,2,5,8
6,171.4115023214801,124.47028528932105,2,6,9
6,182.1431278832521,268.9726263847749,2,3,6
6,170.25302535093033,121.8160325660767,2,10,13
6,209.0720994186034,285.61289229330976,2,44,47
6,251.75607247252597,171.00042459441278,2,15,18
6,117.18585766788246,268.15726153260727,0,0,0
6,104.2884090725928,252.83977633092132,2,17,20
6,115.86778889955043,147.36988017946572,2,44,47
6,288.4089870862655,121.74199372203442,2,32,35
6,154.44028864058322,222.9422295169855,2,18,21
6,179.07760360622075,249.82464526884755,2,26,29
6,198.2539522763136,109.51283242364711,0,0,0
6,126.15961862045961,288.3276332279237,0,0,0
6,115.19830619002033,167.307777086702,0,0,0
6,203.8720084188693,226.7854376098501,0,0,0
6,136.72520433389738,216.70773939624593,2,21,24
6,261.91807112007456,136.63542737580912,0,0,0
6,283.9054437441366,185.0661551357224,2,4,7
6,107.06802000424362,257.55166144135785,2,9,12
6,272.7825497708444,197.59171034330356,2,12,15
6,266.5946500068077,172.95139053988288,2,9,12
6,111.03094255781456,283.79305154838175,0,0,0
6,142.5013543626116,288.4132693072236,0,0,0
6,205.60807685276433,171.87798647558023,2,17,20
6,127.78578642414024,106.11181286310357,2,11,14
6,155.7977071760662,293.9337823807138,0,0,0
6,277.49701077545967,213.35357039230323,2,4,7
6,123.27426755627143,270.87987661583503,2,33,36
6,254.0454057130803,206.49636286775137,2,6,9
6,145.9663686490738,143.0745251115992,2,7,10
6,130.2054097724727,286.5044604171912,2,6,9
6,206.72603818706136,220.35668269289135,2,26,29
6,222.8708681535756,175.43206834314725,2,16,19
6,119.72229601099562,245.48591388802015,2,10,13
6,279.76600393331364,171.41623718723255,2,23,26
6,169.94698513615234,162.09310899794906,0,0,0
6,111.20283323301882,247.28337014087828,2,11,14
6,212.4740184695454,190.0583207562804,2,6,9
6,289.74753506452873,209.90101596251367,2,8,11
6,185.10850453703793,191.0027259043426,2,18,21
6,156.11862861095312,121.29778911829865,2,46,49
6,104.70582029473503,106.63169720985755,2,34,37
6,271.3190619291612,206.49603041662226,2,6,9
6,226.52350848085163,143.7976034112374,2,7,10
6,277.3042506609282,120.90582820717503,2,12,15
6,248.45183391328698,237.41935212743365,2,5,8
6,246.8787554748936,114.74785857062484,2,13,16
6,295.62414189553533,248.46641765263126,1,48,51
6,135.91415922421214,115.32465391711213,0,0,0
6,233.3502594030426,228.774291190803,2,12,15
6,200.0592557088492,203.51811756627308,2,20,23
6,173.23873807389182,187.7682065679075,2,8,11
6,177.16534699330097,138.52508258314958,2,16,19
6,137.16272052606973,179.47542628095005,2,28,31
6,239.34809716031475,193.90921026206198,2,2,5
6,232.25770223220496,228.38628714055076,0,0,0
6,299.96537239366216,190.7348371512914,2,9,12
6,278.3911418672986,170.92919065300515,2,27,30
6,279.91961129928643,120.314379675426,2,11,14
6,168.83090212966354,184.61393205737014,2,10,13
6,286.4455405558305,177.32668402981236,0,0,0
6,259.51725047674665,204.47660067648332,2,12,15
6,194.22012153372347,249.20093739668005,0,0,0
6,137.0676490358133,132.54755717334484,0,0,0
6,259.34427026404245,239.87713638461722,2,12,15
6,218.662232892571,168.2823627944187,2,7,10
6,262.0611470734109,151.28737834138357,2,19,22
6,165.55904974794743,162.20646432305284,0,0,0
6,190.87737019317535,275.0515430527189,2,5,8
6,201.7542086931979,179.15362917234518,2,5,8
6,234.1101852979251,196.7723224818842,2,5,8
6,233.4156625889961,162.48927929479754,2,16,19
6,157.1560875356961,223.02629867757378,2,21,24
6,113.49116252653695,118.34616350820568,0,0,0
6,169.43875673866637,264.0479679220084,2,7,10
6,117.45327922689046,209.1366995425248,2,12,15
6,199.27344794188878,264.23144518364904,2,16,19
6,247.45038922961652,209.6474361596836,2,9,12
6,221.95963845549554,238.78304517413142,2,7,10
6,126.52798192208334,150.18039689359358,2,12,15
6,135.34300855345256,291.1911357696254,2,15,18
6,149.94171011204162,201.92547563305865,2,7,10
6,272.65172888617735,180.21761232294875,2,11,14
6,196.45449011970393,204.57094680746567,2,8,11
6,184.96707005566992,236.46086815390385,2,9,12
6,279.43601007274697,187.29921057627166,2,10,13
6,123.62317421764494,258.46985510584267,2,27,30
6,263.2770171641938,174.47516705183355,2,6,9
6,217.43077104777973,119.30471838516479,2,17,20
6,286.3795429495091,187.492559898639,2,9,12
6,180.45063855217722,123.17681420917872,0,0,0
6,127.3370169121709,153.87553789112866,0,0,0
6,222.026123817136,185.71837156410834,2,8,11
6,223.86392367150478,111.80486196998095,2,19,22
6,188.8305553519454,154.23395812410826,0,0,0
6,214.78700692898815,224.3707502941635,2,9,12
6,113.08576555950202,299.30677368049317,2,29,32
6,137.5035773694337,242.2469057129747,2,32,35
6,163.51053729939457,266.04503109810844,2,16,19
6,163.23703255939705,298.57865163981796,0,0,0
6,285.62973489587876,255.30689160050653,0,0,0
6,230.26677240630812,254.5081410848574,2,8,11
6,264.44703670576644,143.7647746427004,2,9,12
6,117.3146551069949,272.8975568362975,2,9,12
6,272.93615733091406,196.29668467396658,2,10,13
6,235.1250655380283,278.3101442597475,2,34,37
6,150.3170224390691,249.33710190214023,2,10,13
6,192.57088192314626,228.48125950878568,2,8,11
6,174.80184574507732,270.5238315503142,2,20,23
6,192.55752123396488,278.40316598133603,0,0,0
6,229.91753319647256,270.2525120044927,2,10,13
6,230.8187266262669,211.75104445349302,2,6,9
6,165.8385898615546,182.1927199700367,2,5,8
6,262.0589687166974,296.578618676661,2,6,9
6,120.67235605229271,284.2847890567799,2,31,34
6,174.1837307830674,182.9177408903435,2,20,23
6,156.82863200265967,208.17490941034413,2,20,23
6,164.44058908933675,110.2418353573626,0,0,0
6,105.80547911020194,247.38896482857672,2,21,24
6,149.8705359210243,211.0658359269724,2,7,10
6,160.18151390501654,128.29426319634163,2,12,15
6,268.5240347974828,135.8577031782344,2,9,12
6,241.97269989269316,186.4988031298224,2,33,36
6,235.43897433746713,196.31845386160163,2,3,6
6,299.40429267357916,260.5872187894006,2,11,14
6,265.3497440684546,243.09690172180763,2,13,16
6,277.7757837346682,166.72917229555827,2,27,30
6,222.62776035219292,281.3273265482887,2,4,7
6,214.67117553373095,189.7664880134244,2,5,8
6,267.7824880125891,103.41873213505761,2,44,47
6,177.62022459260004,201.41183312252736,2,12,15
6,221.74991904310104,283.23092461858533,2,5,8
6,295.91265995801353,253.5352234893863,2,13,16
6,262.0061507907758,184.87523254552173,0,0,0
6,206.51404354631453,288.3355528918355,2,37,40
6,105.71478716437169,278.8676079266554,0,0,0
6,255.23101535406406,199.6865443456009,2,7,10
6,197.7241420068355,244.39041651683925,0,0,0
6,118.02783783990816,104.50347660205554,0,0,0
6,100.35541638202051,182.38943713878288,2,25,28
6,141.82501611044142,202.06427531171312,2,12,15
6,204.04298889241088,110.65749413548475,2,10,13
6,292.3062959199647,158.58020335840393,2,17,20
6,121.34325642376045,164.58436384283465,2,14,17
6,294.67481506297906,176.0625537335995,2,33,36
6,134.3384022721347,279.63411314453225,2,4,7
6,171.89678449125714,157.09664962641182,0,0,0
6,287.43756908984125,292.0856700366633,0,0,0
6,179.17815229169534,265.93958458104566,2,4,7
6,219.5067845040183,275.4878986338666,2,46,49
6,230.5434842863188,285.2207139917542,2,6,9
6,243.75911395956217,239.47585306383067,0,0,0
6,289.9872317466637,144.84129477991283,0,0,0
6,109.29927585053115,133.06895586254598,2,3,6
6,242.52948433695803,103.14182298361476,0,0,0
6,172.05150974369178,256.85798521430115,2,28,31
6,103.09278129006833,141.3698255688125,2,10,13
6,263.67072390687633,191.03285544703405,2,11,14
6,158.6901700984775,125.82784963828561,0,0,0
6,280.0882901565608,121.04327177257383,2,10,13
6,112.86454286149423,170.05123248680385,0,0,0
6,161.89179714687606,138.23028509831266,2,6,9
6,223.9397904987702,210.01138463933006,2,1,4
6,207.29936499888626,159.9863095641793,0,0,0
6,228.59261822609562,135.6317214009746,2,25,28
6,289.4149856975074,250.564364592321,2,7,10
6,179.22897748085478,152.39486049314107,2,15,18
6,148.98085856423603,118.98907365040574,0,0,0
6,263.80776641000875,155.23842191173068,2,16,19
6,136.85523123691576,158.49994854408484,2,23,26
6,259.4883265917092,123.18336641281783,2,17,20
6,192.29492735326565,177.87301396734725,0,0,0
6,178.87019293013932,128.72204409677263,2,8,11
6,113.43342530655131,261.22539219163104,2,14,17
6,124.37247111520315,156.46152429594633,2,9,12
6,195.6180135906277,117.43001450620895,2,14,17
6,175.30304964737607,252.19072220595717,2,13,16
6,192.94846280047886,296.36621023688065,2,42,45
6,154.580353543564,225.70583797739636,2,23,26
6,251.80444576206128,286.45886433842117,1,49,52
6,238.45592796845412,273.5574820092231,0,0,0
6,172.84248375506348,179.7407546348786,2,9,12
6,103.44658839534455,167.3296601694692,2,12,15
6,118.30300665716551,210.59936537815253,0,0,0
6,108.30846559579876,291.46228230996826,2,25,28
6,227.6288186565839,276.45910834605286,2,7,10
6,267.5058943135713,269.49035190101495,0,0,0
6,143.03248434535578,230.00718221760462,2,23,26
6,168.8499087436296,206.9245598962953,2,13,16
6,208.29446514882423,238.36044076934337,0,0,0
6,129.20501817438938,217.93451897004633,2,16,19
6,203.213175257407,127.53289405649801,2,20,23
6,227.18671658666335,194.0482817444346,2,4,7
6,290.10087887947475,141.02371216343005,0,0,0
6,228.55115220561643,264.37004457413,2,18,21
6,134.98083343446348,133.64695039896532,0,0,0
6,280.35659791589063,174.30961758869535,2,16,19
6,169.36973393534697,128.013486432384,2,11,14
6,104.08347650145748,237.90930309570805,2,14,17
6,212.04129806297829,215.3509892825743,2,11,14
6,117.60698777099674,168.80144427021872,2,18,21
6,291.82168466910036,293.2677183577822,2,9,12
6,204.46109507874328,248.30482043084368,0,0,0
6,285.5493109517428,149.25986398728193,0,0,0
6,128.7852311609331,268.70246736074296,2,30,33
6,111.77153082310822,226.47439148669662,2,15,18
6,201.95662434538377,128.4083449446831,2,21,24
6,107.21113966463449,207.60119924661515,0,0,0
6,274.4568857374003,216.03416764681708,2,9,12
6,286.3765476120626,298.26450630041245,0,0,0
6,281.6809711273096,121.642340181889,2,8,11
6,164.32510432981894,283.3023775496044,2,25,28
6,288.30915966666055,108.79031983661925,2,41,44
6,179.85946292266215,268.7506506793595,2,2,5
6,253.09653087073923,252.04899372113331,2,14,17
6,197.8661657100313,220.55091764328543,2,4,7
6,223.07245519207714,111.62234486183019,2,17,20
6,165.53432507087075,188.93854833109657,2,6,9
6,262.9582499701073,294.519286983935,2,10,13
6,268.39389895814304,248.4687053854492,2,12,15
6,270.9645143381241,213.40277043103163,0,0,0
6,295.5261103765318,124.65469118464192,2,46,49
6,221.76777027138598,115.90185830289354,2,17,20
6,163.30279785729,267.3349046659281,2,25,28
6,217.95371295518447,108.5168818067106,0,0,0
6,213.47942731337878,178.69851611519948,2,11,14
6,241.2699910193546,267.221711356328,2,16,19
6,152.97270012067378,151.77479392155485,2,28,31
6,294.180512576615,291.54563564565456,2,11,14
6,210.27530777583604,170.35476760625875,2,9,12
6,227.2744453004861,225.6585860299258,2,13,16
6,217.5446796608602,186.4239226772078,2,29,32
6,289.95320487922385,171.2262157029751,2,31,34
6,264.05912377243027,117.75309159338138,2,17,20
6,154.48149267354955,252.0312505355518,2,11,14
6,210.42016908066938,224.34639348846,2,33,36
6,168.5023909553633,176.37325384187614,2,17,20
6,267.14475525997926,206.8125021493375,2,8,11
6,189.80575505040815,202.29500913887478,2,4,7
6,135.28086053078448,176.46199199085265,2,28,31
6,141.68638454913057,186.31057545923628,1,50,53
6,170.33719612905696,190.3292427582162,2,13,16
6,251.220686666683,151.85958117200323,2,36,39
6,220.89534746443417,294.81219206727155,2,7,10
6,297.7394500527461,237.2956763450727,2,32,35
6,119.36302519419243,253.14127072559936,2,24,27
6,215.90670881023013,239.3826290026775,0,0,0
6,296.04444749420713,226.51410753068532,2,22,25
6,110.82122271701942,145.1890280649436,2,9,12
6,179.03047565689707,192.0538713528243,2,12,15
6,163.30577667755645,205.0638120715314,2,9,12
6,109.94966407163935,260.7868621493154,2,10,13
6,265.7647608196432,140.08423928156407,2,12,15
6,296.7689321488765,102.58321898355918,2,12,15
6,165.49984735880264,208.76041623618698,2,11,14
6,208.8845212634539,116.92160166435654,0,0,0
6,168.66177248058003,211.46950108523907,2,20,23
6,269.74318343952666,121.26172605401592,0,0,0
6,183.03381000151,102.92848733379209,0,0,0
6,103.70055350179959,263.18542281552175,0,0,0
6,100.94095172250717,197.57693231317683,0,0,0
6,240.66296993762285,236.80286566753847,2,4,7
6,107.49642258265284,296.302930493246,2,32,35
6,226.7991093009643,185.4356128574268,2,30,33
6,267.4722218375442,166.09303888887274,2,35,38
6,275.40207621040133,167.5977726579685,2,29,32
6,170.18744370750596,174.76432484883995,0,0,0
6,172.80503113408287,227.66888524136743,0,0,0
6,148.65968802836403,195.49393819347188,2,19,22
6,178.55464527845123,286.18174655650444,0,0,0
6,186.13136896810178,150.2859856970927,2,24,27
6,291.5952404107851,278.9159589368051,0,0,0
6,165.69724363006233,136.08139156684695,2,16,19
6,166.84643773722257,137.5394685269727,0,0,0
6,107.9396217089212,270.70327899053433,2,12,15
6,205.84733902201384,285.45290012468513,2,6,9
6,196.15829047330888,242.07587370915635,2,8,11
6,193.375213985058,228.66476205140464,2,10,13
6,290.20068853403797,269.00209540461947,0,0,0
6,131.901992457142,247.74633690890917,2,6,9
6,170.72531365373027,276.10665113589357,2,4,7
6,230.3296822310079,108.2764247587499,2,26,29
6,168.5197754589921,194.21182873593528,2,11,14
6,232.075240298997,274.096719134982,2,13,16
6,219.71518047234477,299.01451917422696,2,11,14
6,168.6104729657123,150.15429995155898,0,0,0
6,167.55591721998388,139.7277298204082,2,17,20
6,276.126657743735,181.24137268383265,2,34,37
6,166.98842969335286,255.88716656511252,2,10,13
6,261.15336288187984,282.969384964057,2,5,8
6,153.02023125018195,133.33744205342774,2,9,12
6,172.88586577460092,103.94197897415548,0,0,0
6,211.10320963873346,110.63406926586718,2,23,26
6,109.35052900575222,263.32120390173554,2,9,12
6,218.3789614485001,211.96330489702572,2,6,9
6,208.83761446707848,111.40379018748108,2,20,23
6,256.90093142103603,116.05948015836944,0,0,0
6,151.01452889786407,250.17575214850132,2,7,10
6,117.28273326105283,202.16086952255,2,14,17
6,168.33466128572928,144.8476752342043,2,9,12
6,228.5514206936513,249.87603422569217,2,10,13
6,224.81335309514046,161.76117622902626,2,7,10
6,163.96880472869506,111.84855595438302,0,0,0
6,150.60091736334147,298.97091523667075,2,16,19
6,194.5538968461996,160.00761436190865,0,0,0
6,265.9422753511034,180.54094592127393,2,38,41
6,180.11308530817934,105.19122548169999,1,50,53
6,222.26961729241538,142.6714346262452,0,0,0
6,120.34983904126094,197.54827400411008,2,8,11
6,133.17008158184632,174.39711899411472,2,32,35
6,214.9246748244134,180.5471582080511,2,31,34
6,178.40155042040385,179.77166201126968,0,0,0
6,128.5449987954264,298.5566370610727,2,7,10
6,223.61609401176412,255.64570934327656,2,38,41
6,292.93972583092636,238.56860485749314,2,8,11
6,196.2688773544512,221.59422010571845,2,4,7
6,247.69704187234603,192.9045852669393,2,7,10
6,213.04461019401293,126.2795175856231,0,0,0
6,112.74533457006368,203.97340180886485,2,13,16
6,129.08596572482531,295.10984538644567,2,9,12
6,136.0478272640057,178.55555153381135,2,25,28
6,228.26646779380982,185.8598257824167,2,9,12
6,225.7577947076021,195.29011612848026,2,5,8
6,204.69590194503948,122.46552102204005,2,18,21
6,196.23202458701465,167.45957101053887,2,38,41
6,189.6714799230113,171.88667530552294,2,40,43
6,199.62379423324478,182.84961387133183,2,11,14
6,213.64924583051675,215.10104953730067,2,10,13
6,197.92518207019836,136.22601246113683,2,27,30
6,199.22986977633582,203.1947739200886,2,8,11
6,299.8461159625331,231.35634277645184,2,12,15
6,222.47364095301256,269.2890242199171,0,0,0
6,265.87746176370285,253.93212798464657,0,0,0
6,291.82142663445296,123.4206915419266,2,36,39
6,219.2339094516322,101.8564633190288,0,0,0
6,229.23130463851393,241.6285868937164,0,0,0
6,188.23911229071467,126.35809435312528,2,40,43
6,216.1227771696133,103.64741544545015,2,26,29
6,177.04699691874998,238.8700788323858,2,10,13
6,212.13219105854995,206.65924720626845,2,34,37
6,284.68136693839665,111.56842006808994,2,42,45
6,174.04083594346758,141.5291877979693,2,17,20
6,274.91292295538915,232.50888849552786,2,28,31
6,144.49036326250828,113.49675705961913,2,23,26
6,114.78765810679923,292.39163028019436,2,34,37
6,239.73658436350988,135.78778152957383,2,29,32
6,124.70210715359806,236.03818802617545,2,27,30
6,202.3418517552764,184.7444151888004,2,8,11
6,172.8996585099437,200.5631060557561,2,14,17
6,104.00938310679253,293.3129305131356,2,31,34
6,272.9677734011767,197.4065107290183,2,10,13
6,153.699484771529,260.6915106257293,0,0,0
6,214.01231558900884,103.32078219966539,2,23,26
6,267.85000680245855,277.4992378638197,2,5,8
6,218.36533329068538,145.71361136516,2,23,26
6,188.5617634909835,215.20864168131186,2,6,9
6,151.50975706396372,285.1924333853557,2,23,26
6,261.83525965161664,226.08023301965164,2,8,11
6,294.5338216240883,176.71280527886668,2,34,37
6,290.8476424576122,118.2407391918083,2,39,42
6,194.8463911779213,174.4929202727783,2,7,10
6,204.2014538001597,159.02526870477436,0,0,0
6,166.21498630407,256.5970342125042,0,0,0
6,295.51122918274643,199.8954181932068,0,0,0
6,183.52125176551516,210.2478599966919,0,0,0
6,110.77583342649106,280.031878695493,2,11,14
6,150.86904221380536,195.10034025699684,2,17,20
6,283.0916444880154,190.4950312134074,2,36,39
6,292.87302016240994,262.8341446173612,0,0,0
6,164.97889443945445,146.89989105888304,2,31,34
6,202.85337849713625,273.34287640698267,2,37,40
6,158.84730444769593,194.9201120940029,2,14,17
6,112.96449820968486,131.52582301228148,2,25,28
6,165.29751912554624,127.90748087727977,2,7,10
6,116.23708731219526,273.1688238814085,2,10,13
6,280.2160807177794,223.82588423469952,2,27,30
6,285.10119359754003,158.30359271742512,2,16,19
6,225.40199603229038,282.7485128907672,2,4,7
6,131.8077494656384,253.46291431528053,2,14,17
6,228.84875231027863,181.34227803385585,2,31,34
6,234.85920350641007,267.6834644222923,2,22,25
6,242.1110852830391,288.9968275681231,2,34,37
6,245.02250786166593,275.4386026855947,2,13,16
6,113.28021014098877,145.15482377419545,2,47,50
6,201.67126751502187,260.90558576549324,2,33,36
6,228.61936484580266,291.6725064493611,2,4,7
6,175.29285786099047,240.78945575777243,2,12,15
6,270.8633329745252,153.48335536910955,2,6,9
6,147.25025892895152,268.25568682070843,0,0,0
6,112.74135919187506,134.0669219802232,2,6,9
6,138.55939598682724,275.66740495074606,2,12,15
6,194.4897178859165,126.60737482192118,2,29,32
6,104.9351703794645,131.64373889835062,0,0,0
6,269.1929325104054,231.14213586752982,0,0,0
6,279.7994144471169,188.8175089983214,2,7,10
6,197.53897167958638,283.14849717116385,2,6,9
6,126.92348255571271,165.14348092101557,2,13,16
6,281.52458594196725,295.9740293901141,2,12,15
6,240.05296395629404,264.87636073327167,2,8,11
6,251.21327792221678,143.94615036640892,2,20,23
6,292.3004653420729,255.32233275224752,2,3,6
6,115.35739781506133,249.83787734488024,0,0,0
6,294.4800861181618,250.9424035160441,2,45,48
6,174.5108840903412,132.21440980336942,0,0,0
6,269.5657489203864,220.22851702620162,2,7,10
6,228.90915615639747,178.7434376330627,2,32,35
6,183.7215768289553,220.77894590175237,2,11,14
6,228.70387915428728,110.02427580694024,0,0,0
6,299.7742234858047,245.6311999172752,2,31,34
6,148.0318074791548,259.0819770821822,0,0,0
6,210.39096790947167,187.11732362670165,2,9,12
6,165.8599966196513,215.35267322298648,2,16,19
6,109.68086396715569,195.60944010053606,2,8,11
6,170.78727405543572,116.38438509037618,2,14,17
6,272.6664791988213,243.61811730045633,0,0,0
6,268.13695127876275,240.53020670606946,2,12,15
6,273.7367307074966,199.05521225886756,2,6,9
6,259.27782978493633,168.72741591460448,2,22,25
6,160.60740154567765,235.19094440480447,2,12,15
6,138.09327101802796,134.71710266193915,0,0,0
6,108.72294780451055,234.72748195916756,0,0,0
6,134.29487249638828,187.49006713591916,2,11,14
6,116.2144773776779,231.05151514924148,2,15,18
6,163.5062868716647,191.2963676783994,2,13,16
6,233.6337265517019,102.47701691779216,0,0,0
6,264.9380779772444,221.99786452142538,2,29,32
6,260.8927908584835,130.1783091659058,2,25,28
6,296.6224793480493,277.7073952887824,0,0,0
6,259.4786762367279,204.4162387229607,2,8,11
6,128.4222030143626,291.5263091384792,2,12,15
6,258.2451870541596,153.06416498307826,2,17,20
6,219.17499220163728,297.44378651722235,2,15,18
6,156.5690694392121,198.05594033236662,2,15,18
6,224.216680586763,251.59408456110972,2,11,14
6,157.06132477644195,240.74318946101127,2,19,22
6,109.80702250623872,225.444920226786,2,16,19
6,118.28927915142447,271.4590831277394,2,29,32
6,186.37180465284774,187.45103299846264,2,12,15
6,213.399075169909,102.783814485128,2,25,28
6,100.37671723895625,177.35193122321758,0,0,0
6,106.15560560849715,180.64007849463286,2,15,18
6,134.25697205390892,240.14379458552776,2,17,20
6,145.16168577325402,288.43691998379063,0,0,0
6,138.59272088896893,241.03834716953946,2,19,22
6,142.95527520415465,106.62415067423288,2,23,26
6,162.3307307599247,291.2431843147292,2,5,8
6,298.30612601425577,119.32777695033947,2,38,41
6,289.81316037655785,166.83712053000306,2,30,33
6,177.00413731284658,277.45017749421964,2,23,26
6,190.89193419257043,205.33065448689084,0,0,0
6,101.57350230013307,190.00526417158005,2,23,26
6,156.64138833948874,177.11492415650034,2,18,21
6,251.3638570248903,168.16187072457012,2,12,15
6,294.1272155943359,260.0733685106616,2,13,16
6,261.8186231140023,259.8133495980187,2,14,17
6,272.4185336933214,160.24078731951823,2,16,19
6,291.0693188423441,191.24542713338087,2,5,8
6,283.34339065470306,185.91100837977558,2,7,10
6,270.15872259875624,185.45873188019436,0,0,0
6,123.845746424674,198.62737210556173,2,23,26
6,226.7596033799411,244.91372756015338,0,0,0
6,218.28447521337011,220.78910505898423,2,12,15
6,147.6439149569547,193.1660764097025,2,17,20
6,271.17582423705153,117.01437360702599,2,40,43
6,130.5764044114211,186.10515167841476,2,19,22
6,205.7543177972588,154.04014888621322,0,0,0
6,110.9644465826433,203.11302769448912,0,0,0
6,267.77051331239346,188.93030983123492,2,10,13
6,171.90029871045812,147.0383419967431,0,0,0
