alpha,1.029793959092097,0.7640367389187798,1.2848555942659965,mod2a,mod1b,a24b2d01,13
beta,1.8132105710102335,1.7270829068049935,1.896897904398705,mod2a,mod1b,a24b2d01,13
delta1,0.09570263161598883,0.07280738542539739,0.11932692198720701,mod2a,mod1b,a24b2d01,13
delta2,79.9205185271529,68.89315299196211,88.99532688108404,mod2a,mod1b,a24b2d01,13
alpha,1.231333435752245,0.9305264630329396,1.545253287928542,mod2a,mod1b,a24b2d005,7
beta,1.7899024282121372,1.6928300811813382,1.8860931867436332,mod2a,mod1b,a24b2d005,7
delta1,0.09996209068954778,0.07628423247854463,0.12412871022262667,mod2a,mod1b,a24b2d005,7
delta2,94.86002063384822,67.00261583670489,143.02207173918634,mod2a,mod1b,a24b2d005,7
alpha,1.0940343626927531,0.808872511492931,1.3738771410908481,mod1a,mod1b,a22b2d65h40,14
beta,1.7254413175096588,1.6363239354924797,1.8104049793807788,mod1a,mod1b,a22b2d65h40,14
delta1,0.13419289671417023,0.1108527328645515,0.1580057332580459,mod1a,mod1b,a22b2d65h40,14
delta2,40.01782094176205,38.032606846346745,41.83187854048492,mod1a,mod1b,a22b2d65h40,14
alpha,1.0464287450071934,0.7825902540127753,1.310649360385687,mod2a,mod1b,a24b2d01,4
beta,1.8466150970730502,1.7569872218878266,1.9365663685905865,mod2a,mod1b,a24b2d01,4
delta1,0.13965699046789576,0.10106224726607663,0.18498148589148447,mod2a,mod1b,a24b2d01,4
delta2,106.44575825593215,85.00801445230132,143.76709788280772,mod2a,mod1b,a24b2d01,4
alpha,1.165644086677972,0.8716780941618584,1.454401329486974,mod1a,mod1b,a22b2d65h40,13
beta,1.7420723925676913,1.6575443363772524,1.8243916956877946,mod1a,mod1b,a22b2d65h40,13
delta1,0.15867893985029574,0.13606049379767204,0.1811788212608124,mod1a,mod1b,a22b2d65h40,13
delta2,43.699628893663515,40.00017300413615,47.99107305806718,mod1a,mod1b,a22b2d65h40,13
alpha,1.2003048829894003,0.9050117091846468,1.4976808499522545,mod2a,mod1b,a24b2d01,8
beta,1.8776394734341306,1.7892858466034725,1.9654081966300236,mod2a,mod1b,a24b2d01,8
delta1,0.07755273585563209,0.05295812600828971,0.1023756483820547,mod2a,mod1b,a24b2d01,8
delta2,76.44876061403289,57.003195553191624,101.5597451498083,mod2a,mod1b,a24b2d01,8
alpha,0.8005940771442263,0.5974739449066628,1.0212925177563419,mod2a,mod1b,a24b2d01,14
beta,1.7583928366543122,1.651375866626069,1.8626864650601027,mod2a,mod1b,a24b2d01,14
delta1,0.10911989325491568,0.07099848977490072,0.14848158558286081,mod2a,mod1b,a24b2d01,14
delta2,102.07095729987797,57.74189067590635,133.98908585001118,mod2a,mod1b,a24b2d01,14
alpha,0.9892909888020514,0.7312195333718663,1.2515023946242345,mod1a,mod1b,a22b2d65h40,5
beta,1.7262039101272877,1.6373432151522145,1.8210098860034658,mod1a,mod1b,a22b2d65h40,5
delta1,0.12405381094167538,0.09484315111299138,0.15371197082991508,mod1a,mod1b,a22b2d65h40,5
delta2,38.59803431984999,30.00053138796013,45.9593240585619,mod1a,mod1b,a22b2d65h40,5
alpha,0.8408307129093906,0.5974393450203281,1.0929314518160598,mod1a,mod1b,a22b2d80h40,3
beta,1.634724787699191,1.5370666830281214,1.7254875522660356,mod1a,mod1b,a22b2d80h40,3
delta1,0.2131052982601985,0.1897884691445847,0.23579225659959127,mod1a,mod1b,a22b2d80h40,3
delta2,42.98194473139997,39.13600773706283,46.708847811350516,mod1a,mod1b,a22b2d80h40,3
alpha,0.8699570417931745,0.6309032068647159,1.1081924054843209,mod1a,mod1b,a22b2d65h40,6
beta,1.67866263655983,1.5897205471731972,1.7718743598741133,mod1a,mod1b,a22b2d65h40,6
delta1,0.13694840074100328,0.11164018198943039,0.16280535152218828,mod1a,mod1b,a22b2d65h40,6
delta2,40.512754202304905,38.209207953028454,42.96924432420636,mod1a,mod1b,a22b2d65h40,6
alpha,0.7219712375127993,0.5147719980922258,0.9480373797247115,mod1a,mod1b,a22b2d80h40,15
beta,1.5691856792750194,1.475429756331334,1.6581080684238545,mod1a,mod1b,a22b2d80h40,15
delta1,0.23527862694601134,0.21166058554077954,0.2580561308874745,mod1a,mod1b,a22b2d80h40,15
delta2,41.003240273704364,39.0533380019647,42.838939097046925,mod1a,mod1b,a22b2d80h40,15
alpha,1.1422201006915196,0.870957079339034,1.423869648014397,mod2a,mod1b,a24b2d01,5
beta,1.8187375442420486,1.7295428620300868,1.8980975574820804,mod2a,mod1b,a24b2d01,5
delta1,0.09578000077539475,0.0693488421952132,0.1186379187529093,mod2a,mod1b,a24b2d01,5
delta2,72.07979251979239,71.00024019319358,73.32093942592948,mod2a,mod1b,a24b2d01,5
alpha,0.9151595897075853,0.6651062657755447,1.1632141164954932,mod2a,mod1b,a24b2d01,11
beta,1.7918852508161514,1.7023990916776712,1.884241965409574,mod2a,mod1b,a24b2d01,11
delta1,0.10484089022747112,0.07786520108320887,0.1294490835830148,mod2a,mod1b,a24b2d01,11
delta2,87.78776341128084,78.95193954964083,108.4968851784569,mod2a,mod1b,a24b2d01,11
alpha,1.060141135855525,0.7828114643352412,1.348203009850769,mod1a,mod1b,a22b2d65h40,20
beta,1.7039563230188257,1.6123559827612481,1.7930656245396706,mod1a,mod1b,a22b2d65h40,20
delta1,0.15264744775994502,0.12800728717391455,0.17847295791525958,mod1a,mod1b,a22b2d65h40,20
delta2,39.54248523096283,38.00189306192154,40.88436216838915,mod1a,mod1b,a22b2d65h40,20
alpha,0.9685304289504009,0.7366903369261346,1.2159305341406872,mod1a,mod1b,a22b2d65h40,12
beta,1.7231837508278223,1.6386481397007417,1.809667005023679,mod1a,mod1b,a22b2d65h40,12
delta1,0.13072156150254907,0.10433050249384213,0.15596000605950527,mod1a,mod1b,a22b2d65h40,12
delta2,40.032044844624224,37.24669790705621,42.99971987392862,mod1a,mod1b,a22b2d65h40,12
alpha,1.033750013525474,0.7743318031930254,1.3175723863801954,mod2a,mod1b,a24b2d01,16
beta,1.8407547645614775,1.7444349037021025,1.933640737478164,mod2a,mod1b,a24b2d01,16
delta1,0.08392104891273212,0.05891988866799333,0.10975544547503896,mod2a,mod1b,a24b2d01,16
delta2,102.87473087364036,68.83167707696099,120.99858961431124,mod2a,mod1b,a24b2d01,16
alpha,1.107170530677601,0.8243837216911869,1.409124199419903,mod1a,mod1b,a22b2d65h40,4
beta,1.7237284470949572,1.63090347900549,1.8104678862222658,mod1a,mod1b,a22b2d65h40,4
delta1,0.15223346040579022,0.12679659049185735,0.1772006821835365,mod1a,mod1b,a22b2d65h40,4
delta2,38.51461652647723,36.05078261853676,40.79190199508504,mod1a,mod1b,a22b2d65h40,4
alpha,0.7101018594121368,0.5186949025257506,0.9136018577416384,mod2a,mod1b,a24b2d01,15
beta,1.712474895691336,1.6135531762990998,1.793096281097965,mod2a,mod1b,a24b2d01,15
delta1,0.0821102795127309,0.05955597095372816,0.10538216657613603,mod2a,mod1b,a24b2d01,15
delta2,92.68487585241289,89.00953273042344,96.84602404767696,mod2a,mod1b,a24b2d01,15
alpha,1.0225346886687119,0.7698348800000323,1.2668557966324785,mod2a,mod1b,a24b2d01,9
beta,1.8800531651309687,1.7956616694462677,1.962799844749834,mod2a,mod1b,a24b2d01,9
delta1,0.11405749502243041,0.07916959154383488,0.1482473669791915,mod2a,mod1b,a24b2d01,9
delta2,128.7770187939361,125.04111333668227,136.9790437826944,mod2a,mod1b,a24b2d01,9
alpha,0.9344723900360125,0.6874019286130076,1.192508068051262,mod2a,mod1b,a24b2d01,7
beta,1.7560561451110652,1.664950340543526,1.8416567859403794,mod2a,mod1b,a24b2d01,7
delta1,0.11379175156166306,0.09126996049034203,0.13685275131043817,mod2a,mod1b,a24b2d01,7
delta2,77.73946747801786,76.01398867019995,78.9996929408497,mod2a,mod1b,a24b2d01,7
alpha,0.7323699361119995,0.5182608164542439,0.9431143669686091,mod2a,mod1b,a24b2d01,17
beta,1.7051284746943085,1.6125570311397532,1.7993011300826023,mod2a,mod1b,a24b2d01,17
delta1,0.10149593419545741,0.07782944345551317,0.12385512702169828,mod2a,mod1b,a24b2d01,17
delta2,94.00222478528491,93.00542378855151,95.98805175066813,mod2a,mod1b,a24b2d01,17
alpha,0.8939262536370277,0.6565541638038459,1.1266057143591879,mod2a,mod1b,a24b2d01,12
beta,1.7887215853351963,1.7029185233987119,1.8773429040463554,mod2a,mod1b,a24b2d01,12
delta1,0.08794938534174353,0.06398361859647994,0.11022844948359693,mod2a,mod1b,a24b2d01,12
delta2,85.04026835077116,80.79563183850907,88.99963133575015,mod2a,mod1b,a24b2d01,12
alpha,0.9062041205215013,0.6698864751417359,1.145277504578319,mod2a,mod1b,a24b2d01,18
beta,1.7642688679015273,1.6719424300124064,1.8626967073155625,mod2a,mod1b,a24b2d01,18
delta1,0.0900278824387738,0.06514724914642882,0.11615605806489163,mod2a,mod1b,a24b2d01,18
delta2,75.0761498114886,61.001828773101785,102.1814650229697,mod2a,mod1b,a24b2d01,18
alpha,1.046071998608964,0.7766115967629031,1.3127721844966658,mod1a,mod1b,a22b2d65h40,7
beta,1.730294137295583,1.6377249505118137,1.8234641157335494,mod1a,mod1b,a22b2d65h40,7
delta1,0.1425487354523908,0.11358499742577964,0.1715485712513864,mod1a,mod1b,a22b2d65h40,7
delta2,42.39194638775535,38.06435939115067,46.65201643650804,mod1a,mod1b,a22b2d65h40,7
alpha,1.1669803555520581,0.857367671639862,1.4774855302504555,mod2a,mod1b,a24b2d01,19
beta,1.8689116089950268,1.7786399760152205,1.9560785312026583,mod2a,mod1b,a24b2d01,19
delta1,0.09177970090209296,0.06910897312386294,0.11496402728875095,mod2a,mod1b,a24b2d01,19
delta2,94.15913173843981,78.32699694085179,107.99936518137208,mod2a,mod1b,a24b2d01,19
alpha,0.8279056423861777,0.591489935834597,1.0859703612513494,mod3a,mod1b,a24b2d80d04,3
beta,1.8314409821713735,1.6420094596917325,2.0059539078135575,mod3a,mod1b,a24b2d80d04,3
delta1,0.1599113356524498,0.00021595976281836397,0.7419182033126069,mod3a,mod1b,a24b2d80d04,3
delta2,47.27142538664288,6.009802858101182,125.5272937147741,mod3a,mod1b,a24b2d80d04,3
alpha,0.6015620875378045,0.4305683125913905,0.7860532358150456,mod3a,mod1b,a24b2d80d04,9
beta,1.8179343361497484,1.6885662690597827,1.9347133811332573,mod3a,mod1b,a24b2d80d04,9
delta1,0.30812982222285484,0.000337563099888763,0.9102893844901726,mod3a,mod1b,a24b2d80d04,9
delta2,74.73150770637602,7.4696183065019115,141.38895700148743,mod3a,mod1b,a24b2d80d04,9
alpha,0.6938693605418446,0.4873077727802335,0.9200283873171445,mod3a,mod1b,a24b2d80d04,1
beta,1.58267340882086,1.357628454469784,1.7935557077061306,mod3a,mod1b,a24b2d80d04,1
delta1,0.15849698206868892,0.06618514962092882,0.2677282738540889,mod3a,mod1b,a24b2d80d04,1
delta2,16.05181332577976,3.303520208957252,33.98474285962778,mod3a,mod1b,a24b2d80d04,1
alpha,1.0291529298138922,0.7628223915739222,1.2934585438732045,mod2a,mod1b,a24b2d01,10
beta,1.814583883217923,1.7259511577874742,1.9030364272217815,mod2a,mod1b,a24b2d01,10
delta1,0.08411693309065568,0.059114080347058014,0.10871575470114016,mod2a,mod1b,a24b2d01,10
delta2,73.75050330137141,59.00160529581196,88.4403059125193,mod2a,mod1b,a24b2d01,10
alpha,0.588075781890234,0.4177255406161966,0.7825363779976721,mod3a,mod1b,a24b2d80d03,3
beta,1.6951495606749571,1.5442434553732727,1.8396573910524618,mod3a,mod1b,a24b2d80d03,3
delta1,0.0665125430662949,0.0011700057457579133,0.13215207938370005,mod3a,mod1b,a24b2d80d03,3
delta2,36.760321195312905,6.0095608556794,81.02078391958105,mod3a,mod1b,a24b2d80d03,3
alpha,0.7855739974735624,0.5763138110706031,1.006021997415023,mod3a,mod1b,a24b2d80d03,8
beta,1.7130711046487963,1.4946400620879556,1.9139220999331978,mod3a,mod1b,a24b2d80d03,8
delta1,0.10159236994065908,0.018462193700400524,0.20641648034111712,mod3a,mod1b,a24b2d80d03,8
delta2,23.443151699328272,4.031055376845362,63.833471618157425,mod3a,mod1b,a24b2d80d03,8
alpha,0.9397385808575828,0.7068303556725434,1.184907767020164,mod2a,mod1b,a24b2d01,20
beta,1.754171106783208,1.6634493224584705,1.842853644814197,mod2a,mod1b,a24b2d01,20
delta1,0.10310778868094114,0.07755522011871031,0.12721800392733162,mod2a,mod1b,a24b2d01,20
delta2,68.19743761662966,61.00287951913903,80.93364780317812,mod2a,mod1b,a24b2d01,20
alpha,0.8000144688412715,0.5723276479314774,1.0340864491708026,mod2a,mod1b,a24b2d015,2
beta,1.7975690671358517,1.7014793794622887,1.8902849040600422,mod2a,mod1b,a24b2d015,2
delta1,0.09670669202772268,0.07149072391096947,0.12376716173795829,mod2a,mod1b,a24b2d015,2
delta2,66.69214403933736,60.00069609158937,78.25914209410352,mod2a,mod1b,a24b2d015,2
alpha,0.5865522693275201,0.41324126101204284,0.7844607317448576,mod3a,mod1b,a24b2d80d04,8
beta,1.6766866160313192,1.4469637820230212,1.8508226660177,mod3a,mod1b,a24b2d80d04,8
delta1,0.09924822049217244,0.018754309479155986,0.2098260210467437,mod3a,mod1b,a24b2d80d04,8
delta2,33.087941010715426,4.696706809903454,56.94498268372779,mod3a,mod1b,a24b2d80d04,8
alpha,1.1464586005939603,0.8677517303418099,1.4391550657435392,mod2a,mod1b,a24b2d015,5
beta,1.8370181534646755,1.7511613318975834,1.926100108828748,mod2a,mod1b,a24b2d015,5
delta1,0.1043928144834515,0.0768617685636536,0.13200813819990947,mod2a,mod1b,a24b2d015,5
delta2,47.167376661377766,46.00055478866803,53.24412386820492,mod2a,mod1b,a24b2d015,5
alpha,0.8795424084393301,0.6311793732628003,1.1272403459228373,mod3a,mod1b,a24b2d80d02,1
beta,1.819537916907556,1.5522501062380654,1.9702684493949527,mod3a,mod1b,a24b2d80d02,1
delta1,0.08714315324973604,0.03466898337126384,0.18599657609038653,mod3a,mod1b,a24b2d80d02,1
delta2,79.15849109415802,5.8003430231255795,103.76925110891428,mod3a,mod1b,a24b2d80d02,1
alpha,1.0049809182338516,0.7328357553421491,1.2885761973870082,mod3a,mod1b,a24b2d80d04,5
beta,1.8940741077680323,1.7758170486929723,2.0073529418332376,mod3a,mod1b,a24b2d80d04,5
delta1,0.06985178277348231,0.02118997482807791,0.10722894394829499,mod3a,mod1b,a24b2d80d04,5
delta2,36.74026437459479,16.08940814214842,53.15449577480003,mod3a,mod1b,a24b2d80d04,5
alpha,1.0078996858034222,0.7535756230811517,1.2995667426835231,mod2a,mod1b,a24b2d015,1
beta,1.8975538784684594,1.8055369192730744,1.9868123977518999,mod2a,mod1b,a24b2d015,1
delta1,0.11803821553286013,0.08255747223711653,0.14829378682632816,mod2a,mod1b,a24b2d015,1
delta2,85.1402082343368,84.00030208563224,88.2741798582409,mod2a,mod1b,a24b2d015,1
alpha,0.8916158757677659,0.6679076840402364,1.131383837845275,mod2a,mod1b,a24b2d015,10
beta,1.805424579211212,1.7106082329900527,1.8957365211746287,mod2a,mod1b,a24b2d015,10
delta1,0.08117383028901907,0.05142315777091586,0.1102710836709061,mod2a,mod1b,a24b2d015,10
delta2,49.421278588354305,41.009085486542745,55.74742319235925,mod2a,mod1b,a24b2d015,10
alpha,0.9837532353439333,0.7385879371063702,1.2501896304893056,mod2a,mod1b,a24b2d015,6
beta,1.8255080336503335,1.7058770635760891,1.9396212687735557,mod2a,mod1b,a24b2d015,6
delta1,0.09972353140178294,0.07209449572740201,0.1300716343755393,mod2a,mod1b,a24b2d015,6
delta2,61.538082928656095,47.004417289604646,75.05003504424674,mod2a,mod1b,a24b2d015,6
alpha,0.8309858289270241,0.6067786117680267,1.0823257470883465,mod2a,mod1b,a24b2d015,3
beta,1.8122185282856311,1.7131773372300731,1.9081881267247482,mod2a,mod1b,a24b2d015,3
delta1,0.06426334651340979,0.03792426109282139,0.09060330471624188,mod2a,mod1b,a24b2d015,3
delta2,71.04721788364903,60.02176210051906,84.25791833923533,mod2a,mod1b,a24b2d015,3
alpha,0.8972955605405893,0.651855537536637,1.1425669654501458,mod2a,mod1b,a24b2d015,8
beta,1.7810715208053989,1.688087872606366,1.8767030332366355,mod2a,mod1b,a24b2d015,8
delta1,0.10324003307481455,0.07650560646016505,0.13060233499711763,mod2a,mod1b,a24b2d015,8
delta2,54.245074405745854,51.02505237280568,55.98787401528609,mod2a,mod1b,a24b2d015,8
alpha,1.01119901657897,0.7494165428185989,1.2787753192798734,mod2a,mod1b,a24b2d015,4
beta,1.8507799255449118,1.7610114076934558,1.935164578381126,mod2a,mod1b,a24b2d015,4
delta1,0.11514149724427834,0.09019611584229968,0.14022208460520216,mod2a,mod1b,a24b2d015,4
delta2,69.96897183873622,68.08349095851646,71.91050661937702,mod2a,mod1b,a24b2d015,4
alpha,0.703469521015934,0.5109978700720016,0.9063785506155921,mod2a,mod1b,a24b2d015,14
beta,1.7861694369320835,1.689818176311469,1.880591661221319,mod2a,mod1b,a24b2d015,14
delta1,0.09675468259041438,0.06352089741182669,0.13028317988830754,mod2a,mod1b,a24b2d015,14
delta2,78.42278224526042,60.01284179199983,88.8283381841845,mod2a,mod1b,a24b2d015,14
alpha,0.8117259261477039,0.6009719383973219,1.0377649909601003,mod2a,mod1b,a24b2d015,12
beta,1.793737593804962,1.6983063273784877,1.8904516445949204,mod2a,mod1b,a24b2d015,12
delta1,0.08090231888530627,0.053885471334590214,0.106947505899794,mod2a,mod1b,a24b2d015,12
delta2,61.350357249603405,55.00006835867069,74.84580970228372,mod2a,mod1b,a24b2d015,12
alpha,0.5794874573354997,0.39529832872180043,0.7641717727528102,mod3a,mod1b,a24b2d80d03,4
beta,1.6577030606869392,1.5386245426061578,1.7906413577827034,mod3a,mod1b,a24b2d80d03,4
delta1,0.09979519779190918,0.06244916065826869,0.13638262824227748,mod3a,mod1b,a24b2d80d03,4
delta2,43.96000086898633,37.24807074136926,65.94136840537257,mod3a,mod1b,a24b2d80d03,4
alpha,0.9520097793971395,0.699410384009205,1.1937441787297496,mod2a,mod1b,a24b2d015,9
beta,1.8490946833425526,1.759011400757714,1.9373377288268754,mod2a,mod1b,a24b2d015,9
delta1,0.08795122598630141,0.061095924278634015,0.1134643070755429,mod2a,mod1b,a24b2d015,9
delta2,67.9889816788137,63.000619664414785,70.9958143060308,mod2a,mod1b,a24b2d015,9
alpha,0.7970942851183582,0.5668369554522532,1.0285733042898493,mod3a,mod1b,a24b2d80d04,13
beta,1.7966252134453016,1.6960000644553863,1.8952500213184658,mod3a,mod1b,a24b2d80d04,13
delta1,0.09449664584066848,0.06506126288185507,0.12434282022756661,mod3a,mod1b,a24b2d80d04,13
delta2,43.854515817052516,39.30257968691848,46.99715802607328,mod3a,mod1b,a24b2d80d04,13
alpha,0.8004529799267676,0.5699235584511804,1.0335103940018862,mod3a,mod1b,a24b2d80d04,18
beta,1.8061202534884295,1.6623811650315705,1.9439153660263373,mod3a,mod1b,a24b2d80d04,18
delta1,0.08369446876199682,0.03962125444533265,0.13168210153859436,mod3a,mod1b,a24b2d80d04,18
delta2,40.97571304645819,24.29189354627927,60.001591068315605,mod3a,mod1b,a24b2d80d04,18
alpha,0.925705598038718,0.6921171060462147,1.1773262118970385,mod2a,mod1b,a24b2d015,7
beta,1.8502769629434808,1.7600823349573709,1.9377246580362608,mod2a,mod1b,a24b2d015,7
delta1,0.10123792758572768,0.07501517507402715,0.12846470294032145,mod2a,mod1b,a24b2d015,7
delta2,78.43374994032908,71.65819439332557,80.99980244999965,mod2a,mod1b,a24b2d015,7
alpha,0.6774559419723939,0.4722988896603358,0.898546911551662,mod2a,mod1b,a24b2d015,17
beta,1.6425661872914596,1.5353809890337233,1.7488935025762875,mod2a,mod1b,a24b2d015,17
delta1,0.1159820254197508,0.08156485261832498,0.14758773822591145,mod2a,mod1b,a24b2d015,17
delta2,36.420070662694094,24.000607037973758,45.227281788617674,mod2a,mod1b,a24b2d015,17
alpha,0.8737538669448776,0.6272617235318538,1.1305989568815982,mod3a,mod1b,a24b2d80d02,3
beta,1.8055339083230213,1.7038810524159833,1.908209258595802,mod3a,mod1b,a24b2d80d02,3
delta1,0.0566955294609621,0.029859607726568246,0.08403111361532814,mod3a,mod1b,a24b2d80d02,3
delta2,67.51693622220667,40.125626502289464,89.6235970396609,mod3a,mod1b,a24b2d80d02,3
alpha,0.8863945124887451,0.6431744020102684,1.1339031221033995,mod3a,mod1b,a24b2d80d02,2
beta,1.806044413261675,1.706993764354186,1.9013064521604293,mod3a,mod1b,a24b2d80d02,2
delta1,0.09040260301518734,0.06411467194679281,0.11676158936704052,mod3a,mod1b,a24b2d80d02,2
delta2,70.08198096742086,47.050873221247684,101.99302908524746,mod3a,mod1b,a24b2d80d02,2
alpha,0.790616463375554,0.5725921807505565,1.0152560932644976,mod3a,mod1b,a24b2d80d03,5
beta,1.776326611444556,1.6722092229472059,1.882691490021458,mod3a,mod1b,a24b2d80d03,5
delta1,0.07635343187752978,0.04112590427375084,0.11131230570464096,mod3a,mod1b,a24b2d80d03,5
delta2,41.96505621738507,33.84868523577622,51.999568532473035,mod3a,mod1b,a24b2d80d03,5
alpha,0.9303232765931534,0.6666384598961852,1.2045191245069287,mod2a,mod1b,a24b2d015,19
beta,1.8569689740042055,1.7497321285781462,1.9578846268283772,mod2a,mod1b,a24b2d015,19
delta1,0.10586757896693515,0.07487124320085702,0.13902046671713986,mod2a,mod1b,a24b2d015,19
delta2,85.47563007769696,54.60397342848725,94.99827182242865,mod2a,mod1b,a24b2d015,19
alpha,0.7127252673555607,0.5127507250720049,0.9292948661849997,mod3a,mod1b,a24b2d80d04,6
beta,1.7437567391825315,1.5929179558682893,1.873269960230086,mod3a,mod1b,a24b2d80d04,6
delta1,0.09764364850760525,0.05443171831436769,0.1531269689117959,mod3a,mod1b,a24b2d80d04,6
delta2,41.462303998759424,18.91510007084826,54.28546225983858,mod3a,mod1b,a24b2d80d04,6
alpha,0.9204352887177876,0.6687647305310032,1.2008466735600234,mod3a,mod1b,a24b2d80d04,4
beta,1.7999668113205267,1.666101319830463,1.942078063846733,mod3a,mod1b,a24b2d80d04,4
delta1,0.10187708158840873,0.054850086643970855,0.148545462684039,mod3a,mod1b,a24b2d80d04,4
delta2,30.553205084607225,13.15024912257146,38.99998452934313,mod3a,mod1b,a24b2d80d04,4
alpha,0.9444637948717851,0.7155886575283914,1.1952321733277071,mod3a,mod1b,a24b2d80d03,9
beta,1.869655374522303,1.7686579757472076,1.9704262543712967,mod3a,mod1b,a24b2d80d03,9
delta1,0.06043763897474235,0.0274427027984174,0.0948885846739767,mod3a,mod1b,a24b2d80d03,9
delta2,50.158649613409246,34.98121555631701,69.19829536331025,mod3a,mod1b,a24b2d80d03,9
alpha,1.0069363169284644,0.7487819904824055,1.2754185581477575,mod2a,mod1b,a24b2d015,13
beta,1.8507684821539376,1.7558892531701595,1.9431838690977696,mod2a,mod1b,a24b2d015,13
delta1,0.09397449309679319,0.0687003559266277,0.11871518651842665,mod2a,mod1b,a24b2d015,13
delta2,65.97582429447088,53.65352668669208,72.99996218881448,mod2a,mod1b,a24b2d015,13
alpha,0.9973114381129788,0.7434755147600085,1.257883365518184,mod3a,mod1b,a24b2d80d02,6
beta,1.815030685570353,1.7015980993708881,1.913306635381607,mod3a,mod1b,a24b2d80d02,6
delta1,0.09123876780970373,0.06197450808724026,0.12416725087019616,mod3a,mod1b,a24b2d80d02,6
delta2,61.29316660147962,34.02829000385485,81.34256272221573,mod3a,mod1b,a24b2d80d02,6
alpha,0.8815593034339996,0.6366901894391335,1.1269546350708917,mod2a,mod1b,a24b2d015,16
beta,1.832102488199459,1.7020136657185405,1.9397124476565262,mod2a,mod1b,a24b2d015,16
delta1,0.0721663081738584,0.037643538236481734,0.1074106015070489,mod2a,mod1b,a24b2d015,16
delta2,72.52265297442084,35.98637765809066,97.68830929915244,mod2a,mod1b,a24b2d015,16
alpha,0.8207914736214887,0.5948679873721662,1.0546565458744976,mod3a,mod1b,a24b2d80d03,7
beta,1.8496083378702313,1.752086237059323,1.9522884442716784,mod3a,mod1b,a24b2d80d03,7
delta1,0.08266858754300575,0.04792909525159428,0.11857295824668784,mod3a,mod1b,a24b2d80d03,7
delta2,68.6014281803109,51.19454949209108,73.44335192632178,mod3a,mod1b,a24b2d80d03,7
alpha,1.1053849338491601,0.8418051495026543,1.4018797281730284,mod3a,mod1b,a24b2d80d02,5
beta,1.8244889780073874,1.7307709975237509,1.9139172019505444,mod3a,mod1b,a24b2d80d02,5
delta1,0.0903712476964472,0.061790206238239054,0.11793993316100755,mod3a,mod1b,a24b2d80d02,5
delta2,51.17563964825463,43.00069998291029,68.0780514238784,mod3a,mod1b,a24b2d80d02,5
alpha,1.0628156092942542,0.8003248934662148,1.325392214425068,mod3a,mod1b,a24b2d80d02,10
beta,1.8338171396183147,1.7449672377324714,1.928218280216753,mod3a,mod1b,a24b2d80d02,10
delta1,0.08193526931360261,0.05266315683656557,0.11145393801128792,mod3a,mod1b,a24b2d80d02,10
delta2,46.890325923316965,38.00513343163611,52.60901236493777,mod3a,mod1b,a24b2d80d02,10
alpha,0.896691685718531,0.6647306987249672,1.137216293962646,mod3a,mod1b,a24b2d80d02,9
beta,1.8098683189545317,1.7095795749317333,1.9094917190942662,mod3a,mod1b,a24b2d80d02,9
delta1,0.07246197570050734,0.04174847004097842,0.10379768992301192,mod3a,mod1b,a24b2d80d02,9
delta2,56.23288571745678,43.000171234813045,69.03618235411476,mod3a,mod1b,a24b2d80d02,9
alpha,0.8733801589885845,0.6560603080083118,1.12247367677584,mod2a,mod1b,a24b2d015,18
beta,1.8271106991853174,1.7428052131336298,1.9196406545779838,mod2a,mod1b,a24b2d015,18
delta1,0.09380058245847239,0.06989002425623062,0.12144073492023023,mod2a,mod1b,a24b2d015,18
delta2,70.10730974913157,68.1849187188563,71.99619926090296,mod2a,mod1b,a24b2d015,18
alpha,0.8593355243576617,0.623372213683255,1.1137749265464245,mod3a,mod1b,a24b2d80d03,11
beta,1.8006846702784114,1.658690898574158,1.920998091767911,mod3a,mod1b,a24b2d80d03,11
delta1,0.08484203427961275,0.047800414472331534,0.1312195959429572,mod3a,mod1b,a24b2d80d03,11
delta2,48.23473822072702,19.105738379559693,61.32183723475785,mod3a,mod1b,a24b2d80d03,11
alpha,0.9455101037736942,0.7054356629113551,1.2085684757522928,mod3a,mod1b,a24b2d80d03,10
beta,1.8417794450776213,1.7452740564516909,1.938398660491271,mod3a,mod1b,a24b2d80d03,10
delta1,0.07734242837094385,0.04811024046889993,0.10748241938009906,mod3a,mod1b,a24b2d80d03,10
delta2,46.32073749964096,39.000939076189525,53.650890390519535,mod3a,mod1b,a24b2d80d03,10
alpha,0.9848472478439219,0.7185938514938321,1.282522315686985,mod3a,mod1b,a24b2d80d03,1
beta,1.773188453306061,1.5677271620411455,1.921959800141343,mod3a,mod1b,a24b2d80d03,1
delta1,0.1071538718964615,0.048647466231154256,0.20311384738655028,mod3a,mod1b,a24b2d80d03,1
delta2,33.55095020552478,4.88123631423339,40.80250274784284,mod3a,mod1b,a24b2d80d03,1
alpha,0.6657929176283597,0.470362511347115,0.8735060858127452,mod3a,mod1b,a24b2d80d04,14
beta,1.71701361264283,1.5932782982014713,1.8457061958368544,mod3a,mod1b,a24b2d80d04,14
delta1,0.09280882699231459,0.04429150105376552,0.1368911859716107,mod3a,mod1b,a24b2d80d04,14
delta2,31.086324234740808,28.000026368505704,44.80220625763381,mod3a,mod1b,a24b2d80d04,14
alpha,0.8131980542107963,0.5995945991413956,1.0282884296798884,mod3a,mod1b,a24b2d80d03,13
