delta1,0.3485281851396273,0.00020734449882088384,0.6989578055767585,mod3a,mod3a,a24b2d80d03,9
delta2,0.317859251726118,8.713894301794894e-5,0.7872424511240713,mod3a,mod3a,a24b2d80d03,9
alpha,3.4660620434850324,1.2285771428634493,6.411709087018329,mod3a,mod3a,a24b2d80d02,3
beta,2.023225061152521,1.8617664226238688,2.18417777909709,mod3a,mod3a,a24b2d80d02,3
delta1,0.5657464919141093,0.26026110397346874,0.8427187291337228,mod3a,mod3a,a24b2d80d02,3
delta2,0.2035700736968721,0.002939703248186081,0.5051225489588063,mod3a,mod3a,a24b2d80d02,3
alpha,2.7565334371210684,1.2667741922534996,4.524460640845123,mod3a,mod3a,a24b2d80d02,16
beta,2.0124543533906487,1.864950149275536,2.1652744192952333,mod3a,mod3a,a24b2d80d02,16
delta1,0.579219523978599,0.2233006639011158,0.9991877838033617,mod3a,mod3a,a24b2d80d02,16
delta2,0.10813012843721054,0.00146425262529565,0.5269177780173178,mod3a,mod3a,a24b2d80d02,16
alpha,2.395435942275004,1.2881459900299548,3.615789482609592,mod2a,mod2a,a24b2d005,5
beta,1.9730658842161488,1.823722716383888,2.1206326283890844,mod2a,mod2a,a24b2d005,5
delta1,0.004490247229097887,6.542266484535833e-7,0.008774410372645435,mod2a,mod2a,a24b2d005,5
alpha,3.7433720855003574,1.2106694017564688,6.779296503585992,mod3a,mod3a,a24b2d80d03,3
beta,2.029373994000149,1.8535300963076256,2.208704611419329,mod3a,mod3a,a24b2d80d03,3
delta1,0.6632464668874435,0.43446439348756843,0.8605160191250832,mod3a,mod3a,a24b2d80d03,3
delta2,0.17009778297187378,0.01164990104675431,0.3692666824690227,mod3a,mod3a,a24b2d80d03,3
alpha,2.520513291079194,1.6227098875203767,3.5199122835233783,mod2a,mod2a,a24b2d005,12
beta,2.042302520413741,1.9183687095500757,2.168011995733765,mod2a,mod2a,a24b2d005,12
delta1,0.00260953973930749,5.3214530794482324e-5,0.004919495150344758,mod2a,mod2a,a24b2d005,12
alpha,2.8200034952908872,1.1355947545952794,5.190074130794471,mod3a,mod3a,a24b2d80d02,18
beta,1.9589533816157965,1.8114929439875354,2.105098189212361,mod3a,mod3a,a24b2d80d02,18
delta1,0.6023176340031913,0.2800615723883568,0.862846266486455,mod3a,mod3a,a24b2d80d02,18
delta2,0.24295489324555863,0.002782663442116244,0.739986108599677,mod3a,mod3a,a24b2d80d02,18
alpha,3.048511770373069,1.4830551078480783,4.890839637255181,mod3a,mod3a,a24b2d80d02,5
beta,2.0553647720248063,1.8988825675988772,2.201662355797245,mod3a,mod3a,a24b2d80d02,5
delta1,0.4564008101534166,0.010760353190874667,0.8952350565249586,mod3a,mod3a,a24b2d80d02,5
delta2,0.14734991345937978,6.22782180774769e-5,0.6075405973638353,mod3a,mod3a,a24b2d80d02,5
alpha,2.216435519414934,0.6110853959611269,4.2009143156052975,mod3a,mod3a,a24b2d80d02,14
beta,1.836058048089964,1.6732557371415206,1.9914303632895605,mod3a,mod3a,a24b2d80d02,14
delta1,0.6388961652426919,0.3863748009250178,0.8591410737240712,mod3a,mod3a,a24b2d80d02,14
delta2,0.29957467491072864,0.005538114953352002,0.7425897637226118,mod3a,mod3a,a24b2d80d02,14
alpha,2.2757115652794386,0.9024481741012721,4.015861988219066,mod3a,mod3a,a24b2d80d02,12
beta,1.9844537829536462,1.8303099192015082,2.1480484852444874,mod3a,mod3a,a24b2d80d02,12
delta1,0.38097399913825947,0.0016656116796415206,0.6619822365754202,mod3a,mod3a,a24b2d80d02,12
delta2,0.3066641354473826,3.3540000322266825e-5,0.7600117685261163,mod3a,mod3a,a24b2d80d02,12
alpha,2.0143260016364093,1.1345300185108806,3.0202004723629607,mod2a,mod2a,a24b2d005,2
beta,1.9457311172867142,1.800184738714214,2.091286435862492,mod2a,mod2a,a24b2d005,2
delta1,0.0026016595144770123,1.1751324004600225e-7,0.005259449165268213,mod2a,mod2a,a24b2d005,2
alpha,2.82774079979432,1.7603141053435853,3.9705366296389455,mod2a,mod2a,a24b2d005,16
beta,2.042661064976,1.9130072507176308,2.169818173477811,mod2a,mod2a,a24b2d005,16
delta1,0.001959740967221746,4.86204021002629e-7,0.004552857313093224,mod2a,mod2a,a24b2d005,16
alpha,3.1656594070329986,1.082093704005333,6.249506214336439,mod3a,mod3a,a24b2d80d02,15
beta,1.953503896837977,1.8021414501779687,2.116668512932565,mod3a,mod3a,a24b2d80d02,15
delta1,0.6768192032641612,0.362879180856219,0.9053344452017277,mod3a,mod3a,a24b2d80d02,15
delta2,0.264151660130945,0.004052160080578206,0.7345175479113584,mod3a,mod3a,a24b2d80d02,15
alpha,2.2605781674333816,0.8407680753827109,4.190066644422405,mod3a,mod3a,a24b2d80d02,13
beta,1.9085989683544056,1.752108031870904,2.060253037187479,mod3a,mod3a,a24b2d80d02,13
delta1,0.6549422236381032,0.3961383848565467,0.9986445263756006,mod3a,mod3a,a24b2d80d02,13
delta2,0.1288047718855673,0.0035396054768632636,0.6568373913207683,mod3a,mod3a,a24b2d80d02,13
alpha,2.276316597421222,0.600414614096727,4.425168055569941,mod3a,mod3a,a24b2d80d03,2
beta,1.936225453465531,1.7497303407810165,2.121335144652678,mod3a,mod3a,a24b2d80d03,2
delta1,0.4703941334809281,0.03277835675863515,0.7699349509321326,mod3a,mod3a,a24b2d80d03,2
delta2,0.2186387086617503,0.0003578388591710868,0.644191396624483,mod3a,mod3a,a24b2d80d03,2
alpha,2.4691912583390048,1.2033262793511192,3.8139514718858907,mod1a,mod1a,a22b2d80h40,1
beta,2.0304650469934082,1.8525723628339403,2.2077572696737495,mod1a,mod1a,a22b2d80h40,1
delta1,0.6979110167253972,0.5898799531810115,0.7963579706417567,mod1a,mod1a,a22b2d80h40,1
delta2,34.620833097387205,26.069297333398573,42.18037722623316,mod1a,mod1a,a22b2d80h40,1
alpha,2.251821785253805,0.8535086701920449,4.139653298897423,mod3a,mod3a,a24b2d80d02,2
beta,1.9347642781230159,1.750670692342571,2.1122919528272894,mod3a,mod3a,a24b2d80d02,2
delta1,0.5407759579431116,0.12669176360684106,0.915901720566963,mod3a,mod3a,a24b2d80d02,2
delta2,0.10637177478223951,9.195879019893369e-5,0.4317813900746704,mod3a,mod3a,a24b2d80d02,2
alpha,3.408859511698158,1.7103879966632876,5.257768156365312,mod1a,mod1a,a22b2d80h40,5
beta,2.1039854074727047,1.9283679718484614,2.285850010150843,mod1a,mod1a,a22b2d80h40,5
delta1,0.7427158450508624,0.6433476640147832,0.8385240005849475,mod1a,mod1a,a22b2d80h40,5
delta2,41.47707772712318,31.20742601342108,52.99978617646973,mod1a,mod1a,a22b2d80h40,5
alpha,3.9091679433283697,1.6712912558841784,6.496197840305243,mod3a,mod3a,a24b2d80d02,7
beta,2.1071064942451705,1.9461076440484166,2.2659324626049955,mod3a,mod3a,a24b2d80d02,7
delta1,0.6825579805912988,0.4420234104971203,0.9879129072802408,mod3a,mod3a,a24b2d80d02,7
delta2,0.06947270674926492,0.00379736275024593,0.32409679064432734,mod3a,mod3a,a24b2d80d02,7
alpha,2.332909964919779,1.2818159031152043,3.4444251770148377,mod2a,mod2a,a24b2d005,11
beta,1.9750272422197306,1.829636275070982,2.1223800403141637,mod2a,mod2a,a24b2d005,11
delta1,0.003528846528386382,1.0302824736121638e-6,0.007034063822415265,mod2a,mod2a,a24b2d005,11
alpha,1.6251845472030144,0.7324643049933324,2.6167591819692437,mod2a,mod2a,a24b2d015,9
beta,1.9377388932116706,1.7519994738549352,2.1214137086911213,mod2a,mod2a,a24b2d015,9
delta1,0.008335489096381368,8.488771024758434e-7,0.01688093230663283,mod2a,mod2a,a24b2d015,9
alpha,3.2557736148574423,1.8513955724222662,4.680268117026587,mod2a,mod2a,a24b2d005,20
beta,2.06877265385355,1.9325912078885341,2.209313201135636,mod2a,mod2a,a24b2d005,20
delta1,0.00461561701141066,0.0019469288956741235,0.0073528055864635145,mod2a,mod2a,a24b2d005,20
alpha,6.382069102210553,2.4233411143224517,11.389335682708193,mod3a,mod3a,a24b2d80d03,1
beta,2.0936558860859544,1.929002524933592,2.2588965647527233,mod3a,mod3a,a24b2d80d03,1
delta1,0.7656290357846658,0.627005747508465,0.8896784467546275,mod3a,mod3a,a24b2d80d03,1
delta2,0.17828124944854096,0.029207334922557077,0.3430582352276002,mod3a,mod3a,a24b2d80d03,1
alpha,2.914500995850167,0.8017110000054295,5.77073832966863,mod3a,mod3a,a24b2d80d03,13
beta,1.8977836610028067,1.732792228254766,2.0615139159872395,mod3a,mod3a,a24b2d80d03,13
delta1,0.6451366683573578,0.3400979657223367,0.8792527740556797,mod3a,mod3a,a24b2d80d03,13
delta2,0.37414458179423593,0.0069813945660474695,0.8108818381875713,mod3a,mod3a,a24b2d80d03,13
alpha,3.0141186906121247,0.8959120692607763,5.762018952542744,mod3a,mod3a,a24b2d80d03,14
beta,1.90740704451046,1.7405774491622574,2.073309990116418,mod3a,mod3a,a24b2d80d03,14
delta1,0.6575103960439102,0.4092410951960585,0.86728037288017,mod3a,mod3a,a24b2d80d03,14
delta2,0.39149695139902846,0.046427852548852525,0.8050990920331151,mod3a,mod3a,a24b2d80d03,14
alpha,2.5857292582045024,1.3146714797092458,3.9818663851524754,mod1a,mod1a,a22b2d80h40,11
beta,2.0122315751414526,1.8376817980414595,2.1853189333094702,mod1a,mod1a,a22b2d80h40,11
delta1,0.7635014501397147,0.6752507546157769,0.846256607958938,mod1a,mod1a,a22b2d80h40,11
delta2,31.086221588975246,21.308107631121885,40.996982970911596,mod1a,mod1a,a22b2d80h40,11
alpha,3.046881045334103,1.812001686418048,4.367191859198021,mod2a,mod2a,a24b2d005,10
beta,2.0480028203546277,1.9148395987417914,2.178274785430769,mod2a,mod2a,a24b2d005,10
delta1,0.005088830121734882,0.002011532025027388,0.008374304402493324,mod2a,mod2a,a24b2d005,10
alpha,1.813592492750479,0.9804165845154413,2.7705531588039536,mod2a,mod2a,a24b2d01,9
beta,1.9450022602591974,1.7869157931268493,2.104824268352917,mod2a,mod2a,a24b2d01,9
delta1,0.004189482118650334,1.7627483659091604e-6,0.009738036466815182,mod2a,mod2a,a24b2d01,9
alpha,2.1638206945410654,1.030042416532353,3.4389245365168795,mod3a,mod3a,a24b2d80d03,4
beta,1.8983296020685878,1.7300105937343249,2.0663161583131737,mod3a,mod3a,a24b2d80d03,4
delta1,0.8316744114611039,0.7096075628106692,0.9949369949361399,mod3a,mod3a,a24b2d80d03,4
delta2,0.03421062523717021,0.013410740965365152,0.059722627603760035,mod3a,mod3a,a24b2d80d03,4
alpha,2.4153350295410516,1.4753860727125854,3.428363246490045,mod2a,mod2a,a24b2d005,1
beta,2.0119483052007716,1.8902492352218274,2.1340964987382414,mod2a,mod2a,a24b2d005,1
delta1,0.003014987720857064,0.0006032861235800212,0.0053787445774656556,mod2a,mod2a,a24b2d005,1
alpha,2.1054899835943908,1.1205397051427648,3.179955463173653,mod1a,mod1a,a22b2d80h40,16
beta,1.9624911553330702,1.8002956795648692,2.124602280483143,mod1a,mod1a,a22b2d80h40,16
delta1,0.730179391815375,0.6327411481722625,0.8214511600545572,mod1a,mod1a,a22b2d80h40,16
delta2,40.563862517624756,31.093841532723935,50.97667740025858,mod1a,mod1a,a22b2d80h40,16
alpha,2.884967214438791,1.551205265225371,4.39320863569229,mod1a,mod1a,a22b2d80h40,9
beta,2.0757612357344684,1.9005872449578627,2.2408821238930545,mod1a,mod1a,a22b2d80h40,9
delta1,0.7759838314530835,0.6698929212043876,0.8715464844164106,mod1a,mod1a,a22b2d80h40,9
delta2,43.28681343897366,31.362454292014423,54.909646375410716,mod1a,mod1a,a22b2d80h40,9
alpha,3.1225585028614384,1.7338678307184148,4.653089607487243,mod1a,mod1a,a22b2d50h40,9
beta,2.105905468826009,1.9414663447571339,2.2652508356026324,mod1a,mod1a,a22b2d50h40,9
delta1,0.5709394884710636,0.4102224597783949,0.7164858588160186,mod1a,mod1a,a22b2d50h40,9
delta2,43.27490394509225,31.098905654949395,54.73207354924829,mod1a,mod1a,a22b2d50h40,9
alpha,2.452301242613621,0.9414934340515697,4.446532999993911,mod3a,mod3a,a24b2d80d04,5
beta,2.016320832152456,1.8285790836821973,2.2004898961456454,mod3a,mod3a,a24b2d80d04,5
delta1,0.5223151144351004,0.07213122573265823,0.9326390954813243,mod3a,mod3a,a24b2d80d04,5
delta2,0.17343069362295485,2.3554249268989413e-5,0.5909675069201252,mod3a,mod3a,a24b2d80d04,5
alpha,2.090864610779904,1.0103215370471264,3.3145102702593436,mod2a,mod2a,a24b2d015,11
beta,1.9690444644718585,1.7914695773933689,2.141976974234129,mod2a,mod2a,a24b2d015,11
delta1,0.011626760681205236,0.0037649406815462192,0.019155590315593756,mod2a,mod2a,a24b2d015,11
alpha,2.088117485921211,1.0259387388188062,3.2372851810993932,mod1a,mod1a,a22b2d80h40,2
beta,1.9497844263282984,1.7732533027293138,2.121411141350964,mod1a,mod1a,a22b2d80h40,2
delta1,0.7371193492815683,0.6466646705854591,0.817434789504268,mod1a,mod1a,a22b2d80h40,2
delta2,41.913279171213155,30.404769487005634,53.076580608389044,mod1a,mod1a,a22b2d80h40,2
alpha,2.2009511514557,1.2981545439629745,3.192371175937542,mod2a,mod2a,a24b2d005,15
beta,1.9424011548509408,1.8096916469976574,2.0695013238323536,mod2a,mod2a,a24b2d005,15
delta1,0.005341430255228921,0.0029678588992489725,0.007913227515326401,mod2a,mod2a,a24b2d005,15
alpha,1.6587765050410699,0.8543185410429224,2.558663342412314,mod2a,mod2a,a24b2d015,12
beta,1.9651813156652402,1.810023533695826,2.1323081786659963,mod2a,mod2a,a24b2d015,12
delta1,0.00664514573281622,8.225706712790444e-6,0.01254633047757716,mod2a,mod2a,a24b2d015,12
alpha,6.183770263848886,2.571164670330186,10.69401992705502,mod3a,mod3a,a24b2d80d02,1
beta,2.0326805993149195,1.8906123732130875,2.1771613037534876,mod3a,mod3a,a24b2d80d02,1
delta1,0.7382942351534472,0.5777662000756508,0.870947134037367,mod3a,mod3a,a24b2d80d02,1
delta2,0.24520415873028406,0.09088310249652908,0.418625640171564,mod3a,mod3a,a24b2d80d02,1
alpha,2.6351770519243742,1.4630264864920237,3.926468531964458,mod1a,mod1a,a22b2d50h40,11
beta,2.0205005153272344,1.866912688677245,2.1790022124056594,mod1a,mod1a,a22b2d50h40,11
delta1,0.48458937345334446,0.33504106352065205,0.628932695168342,mod1a,mod1a,a22b2d50h40,11
delta2,31.166620995163406,21.323282162912797,40.98863799081295,mod1a,mod1a,a22b2d50h40,11
alpha,1.8595683528809543,0.8943023740483987,2.8939222864956085,mod1a,mod1a,a22b2d80h40,20
beta,1.923085982340483,1.7520585285942492,2.107333857866071,mod1a,mod1a,a22b2d80h40,20
delta1,0.8008030852636379,0.7223114846741922,0.8714955597729226,mod1a,mod1a,a22b2d80h40,20
delta2,39.6427620937313,28.312007745941496,51.94485136309545,mod1a,mod1a,a22b2d80h40,20
alpha,1.776080014479976,0.5486483657626265,3.417493942593019,mod3a,mod3a,a24b2d80d04,2
beta,1.8689403020595476,1.6667713037441287,2.064160033919716,mod3a,mod3a,a24b2d80d04,2
delta1,0.5630794563283432,0.14755269470180077,0.8978262000201295,mod3a,mod3a,a24b2d80d04,2
delta2,0.13197207746894574,0.00014456620504023918,0.4855089843640209,mod3a,mod3a,a24b2d80d04,2
alpha,3.943949281698782,1.898130573283247,6.2729751839797245,mod3a,mod3a,a24b2d80d03,7
beta,2.1077972530932527,1.9421143664254172,2.2750544442629055,mod3a,mod3a,a24b2d80d03,7
delta1,0.844779365343891,0.6909069438190696,0.9999346567824365,mod3a,mod3a,a24b2d80d03,7
delta2,0.03399143863033448,0.01285129078906095,0.06541464597068118,mod3a,mod3a,a24b2d80d03,7
alpha,3.4777895237005487,1.427861413315008,6.39537614076919,mod1a,mod1a,a22b2d50h40,1
beta,2.0202386644225325,1.8682299084132734,2.160403500213811,mod1a,mod1a,a22b2d50h40,1
delta1,0.5222859844682007,0.27512984709043214,0.7783363953059846,mod1a,mod1a,a22b2d50h40,1
delta2,18.00346694130489,3.053084528478237,40.62591746592492,mod1a,mod1a,a22b2d50h40,1
alpha,2.4564383881977716,1.3644373100035654,3.6395190642120507,mod1a,mod1a,a22b2d80h40,4
beta,1.989678280453936,1.8286090312870726,2.145329409908083,mod1a,mod1a,a22b2d80h40,4
delta1,0.8017848931354157,0.7375791771146264,0.8593602231840184,mod1a,mod1a,a22b2d80h40,4
delta2,39.20455973306483,26.505018799399238,52.90319149045142,mod1a,mod1a,a22b2d80h40,4
alpha,2.2775927448922784,0.8041010576505905,4.240010899372861,mod3a,mod3a,a24b2d80d03,16
beta,1.927794780823362,1.7572426060427955,2.105716946567252,mod3a,mod3a,a24b2d80d03,16
delta1,0.4918550354592599,0.11197409848475186,0.8037472344466216,mod3a,mod3a,a24b2d80d03,16
delta2,0.24221602139310988,0.0003763177455545,0.7001933790907996,mod3a,mod3a,a24b2d80d03,16
alpha,2.0077702607241004,0.8859989920940825,3.2777202187982137,mod3a,mod3a,a24b2d80d03,11
beta,1.9022208819876092,1.7214947421047873,2.071158335954836,mod3a,mod3a,a24b2d80d03,11
delta1,0.7445378955984757,0.5254579001040803,0.9996657606265439,mod3a,mod3a,a24b2d80d03,11
delta2,0.0396361266400223,0.009425155773605665,0.08212273310537262,mod3a,mod3a,a24b2d80d03,11
alpha,2.6736521786071075,1.1183986392753713,4.5603157373701,mod3a,mod3a,a24b2d80d04,11
beta,2.014007665915186,1.8170543065330815,2.207425554135901,mod3a,mod3a,a24b2d80d04,11
delta1,0.7155493963735612,0.46844356292766476,0.9990242959255572,mod3a,mod3a,a24b2d80d04,11
delta2,0.05956874568123729,0.010137648637539007,0.12588120581599072,mod3a,mod3a,a24b2d80d04,11
alpha,2.618907242948221,1.368806912287859,4.034783260497744,mod1a,mod1a,a22b2d50h40,5
beta,2.0113439414565533,1.8429722157244999,2.1780433690164847,mod1a,mod1a,a22b2d50h40,5
delta1,0.5387784983393459,0.3895679078464225,0.674240727398374,mod1a,mod1a,a22b2d50h40,5
delta2,41.51695821426012,30.106951396687926,51.97428735006427,mod1a,mod1a,a22b2d50h40,5
alpha,1.6648269005622958,0.81683851057942,2.6260507809591846,mod1a,mod1a,a22b2d80h40,17
beta,1.879863926093771,1.7002835381641699,2.058866474133001,mod1a,mod1a,a22b2d80h40,17
delta1,0.7545344980977202,0.6724599065407673,0.8319129843814794,mod1a,mod1a,a22b2d80h40,17
delta2,46.75111857823303,28.001094435800333,64.62950028729077,mod1a,mod1a,a22b2d80h40,17
alpha,2.1282362925809775,1.275308459346804,3.0562075290972537,mod2a,mod2a,a24b2d005,13
beta,1.9372385615454915,1.8078723485101005,2.0683153912829018,mod2a,mod2a,a24b2d005,13
delta1,0.003992929215504194,0.0013520552523207247,0.006635616164069949,mod2a,mod2a,a24b2d005,13
alpha,2.989803746530468,1.613140464578347,4.544623933055365,mod2a,mod2a,a24b2d015,5
beta,2.0481882139146053,1.8930719912117342,2.1972075873101473,mod2a,mod2a,a24b2d015,5
delta1,0.00977582941930757,0.0031539943932504745,0.01646911823548383,mod2a,mod2a,a24b2d015,5
alpha,2.6128560337449542,1.4982866240980839,3.859088023002369,mod1a,mod1a,a22b2d80h40,12
beta,2.0526318625177966,1.8938516139046444,2.2057890658198,mod1a,mod1a,a22b2d80h40,12
delta1,0.7517846927021501,0.6652672063602185,0.8316209151393369,mod1a,mod1a,a22b2d80h40,12
delta2,46.09813457437773,33.005729440298666,58.472019715036474,mod1a,mod1a,a22b2d80h40,12
alpha,2.0109649757118278,1.0554792779135032,3.017417972527079,mod1a,mod1a,a22b2d50h40,2
beta,1.9391282507720167,1.7788809989009409,2.0947047199367064,mod1a,mod1a,a22b2d50h40,2
delta1,0.42918584681650357,0.2828249688299331,0.572494223782934,mod1a,mod1a,a22b2d50h40,2
delta2,41.893103838664196,30.22535050620063,52.915847274179534,mod1a,mod1a,a22b2d50h40,2
alpha,3.6523609269552253,1.7252932694817382,5.9003829371833065,mod3a,mod3a,a24b2d80d02,10
beta,2.063307748521099,1.9048172124026548,2.22099819272217,mod3a,mod3a,a24b2d80d02,10
delta1,0.7532670532799686,0.5668911933682801,0.9996052954514236,mod3a,mod3a,a24b2d80d02,10
delta2,0.04249707871467085,0.009174888416978794,0.1042015082623396,mod3a,mod3a,a24b2d80d02,10
alpha,2.4958729923316483,1.327048613502294,3.7672381284002037,mod1a,mod1a,a22b2d65h40,11
beta,2.000269412684569,1.8349084137719032,2.1642372922870536,mod1a,mod1a,a22b2d65h40,11
delta1,0.6384650209201115,0.5180798125073025,0.7490272534054362,mod1a,mod1a,a22b2d65h40,11
delta2,31.19647511586634,21.339950104445652,40.99615222735252,mod1a,mod1a,a22b2d65h40,11
alpha,5.51781161150927,1.8207995411940892,11.1449215647975,mod3a,mod3a,a24b2d80d02,8
beta,2.107458546941954,1.9657833953695252,2.254547523842764,mod3a,mod3a,a24b2d80d02,8
delta1,0.7328620118712931,0.5060921526680578,0.9154776489971358,mod3a,mod3a,a24b2d80d02,8
delta2,0.16231327393483155,0.006966442277613145,0.46233836515431814,mod3a,mod3a,a24b2d80d02,8
alpha,2.0330621001927374,1.1552913895286874,3.019019353389089,mod1a,mod1a,a22b2d50h40,20
beta,1.9573301104683833,1.8086235338699992,2.103002031675065,mod1a,mod1a,a22b2d50h40,20
delta1,0.39170558537444145,0.22340485231295718,0.5490840046024149,mod1a,mod1a,a22b2d50h40,20
delta2,40.08139617794737,27.6757052729462,51.99736280604922,mod1a,mod1a,a22b2d50h40,20
alpha,3.3579188087838934,2.0602211511621333,4.75056854954955,mod1a,mod1a,a22b2d50h40,10
beta,2.110510499504135,1.9730072413603525,2.2463939918797746,mod1a,mod1a,a22b2d50h40,10
delta1,0.5120784915962056,0.3837173344150603,0.6356102144287933,mod1a,mod1a,a22b2d50h40,10
delta2,51.360699996069584,39.00508566707326,63.44852731526048,mod1a,mod1a,a22b2d50h40,10
alpha,1.9755361214117795,0.7174325900551706,3.502353205369973,mod3a,mod3a,a24b2d80d03,12
beta,1.9310592543943625,1.7692030826511422,2.0895791261261962,mod3a,mod3a,a24b2d80d03,12
delta1,0.4165400684299041,0.05266873355795894,0.7277621097431534,mod3a,mod3a,a24b2d80d03,12
delta2,0.29124123854808665,3.2806673623883044e-5,0.743085930282892,mod3a,mod3a,a24b2d80d03,12
alpha,2.1657125950924465,1.144814543657669,3.346569780250996,mod1a,mod1a,a22b2d80h40,18
beta,1.9612169042519845,1.7921701390850449,2.1313330744409513,mod1a,mod1a,a22b2d80h40,18
delta1,0.8213640067592198,0.7484922466381061,0.8861924509299555,mod1a,mod1a,a22b2d80h40,18
delta2,37.628360565795624,28.147383258045082,47.990363279235346,mod1a,mod1a,a22b2d80h40,18
alpha,2.6482405210339732,1.180684102654539,4.334268466121569,mod3a,mod3a,a24b2d80d02,20
beta,1.9837004787558017,1.8141180830599402,2.1480054404330575,mod3a,mod3a,a24b2d80d02,20
delta1,0.683824755811286,0.4554103674044991,0.9993468477670403,mod3a,mod3a,a24b2d80d02,20
delta2,0.035617901883420955,0.005438587738324436,0.0842320712687594,mod3a,mod3a,a24b2d80d02,20
alpha,5.688120666213948,1.7947836670418529,10.630072733811165,mod3a,mod3a,a24b2d80d03,8
beta,2.064556872829179,1.8948639210694693,2.2382875226052907,mod3a,mod3a,a24b2d80d03,8
delta1,0.7689672431580343,0.6191041050070712,0.9018550043673415,mod3a,mod3a,a24b2d80d03,8
delta2,0.21237481490929538,0.015091201693083561,0.46795247814188634,mod3a,mod3a,a24b2d80d03,8
alpha,3.848344553479632,1.1467896873496,7.39498241464489,mod3a,mod3a,a24b2d80d04,8
beta,1.9444607654859518,1.7708701975475682,2.1263864711868252,mod3a,mod3a,a24b2d80d04,8
delta1,0.7822873148695403,0.6385130044221362,0.9001526085849563,mod3a,mod3a,a24b2d80d04,8
delta2,0.18728946530239357,0.020495480947193487,0.4226819009952694,mod3a,mod3a,a24b2d80d04,8
alpha,2.1121877422221003,0.8973330745358419,3.4766118719948818,mod2a,mod2a,a24b2d015,2
beta,1.9496993010119872,1.7625170134554309,2.1307720061315094,mod2a,mod2a,a24b2d015,2
delta1,0.011661613125985215,0.005175086255100617,0.01808383028546416,mod2a,mod2a,a24b2d015,2
alpha,3.0729737469204643,1.4226318752105174,5.3400881112416645,mod1a,mod1a,a22b2d65h40,1
beta,2.0736629237439197,1.922022252312221,2.22423561775348,mod1a,mod1a,a22b2d65h40,1
delta1,0.5123194676463417,0.3251366077772606,0.7384161281130909,mod1a,mod1a,a22b2d65h40,1
delta2,29.994242433606598,6.148678777553928,42.98597995255268,mod1a,mod1a,a22b2d65h40,1
alpha,1.975911367050812,1.0728707554887449,2.976251764742919,mod1a,mod1a,a22b2d65h40,18
beta,1.9310484371255394,1.7754046931543939,2.0834977200907803,mod1a,mod1a,a22b2d65h40,18
delta1,0.6669862005502397,0.5610026205148488,0.7635344646641447,mod1a,mod1a,a22b2d65h40,18
delta2,37.67794503340999,28.118034703521822,47.92508239716009,mod1a,mod1a,a22b2d65h40,18
alpha,2.143459780563972,1.1957672641603048,3.2398734636007265,mod2a,mod2a,a24b2d01,16
beta,1.9811245132278616,1.8310937442465383,2.126532146212541,mod2a,mod2a,a24b2d01,16
delta1,0.0070274610535038294,0.0010557627033367044,0.012623499169708468,mod2a,mod2a,a24b2d01,16
alpha,4.804186522483251,1.672923961962387,9.056555789579901,mod3a,mod3a,a24b2d80d04,3
beta,2.150601143731989,1.956093074028113,2.3338488884974193,mod3a,mod3a,a24b2d80d04,3
