5331.665133187335,5332.0671685931575,mod2a,mod2a,a24b2d005,12
5267.644115071386,5267.327418333196,mod2a,mod2a,a24b2d005,15
5308.42486789476,5298.283646405933,mod3a,mod3a,a24b2d80d02,3
5156.205573157152,5149.6088931887725,mod3a,mod3a,a24b2d80d02,14
5527.879086122187,5525.571017040851,mod2a,mod2a,a24b2d005,19
5422.130536104295,5421.553482626716,mod2a,mod2a,a24b2d005,20
3901.627268583715,3877.990758720331,mod3a,mod3a,a24b2d80d04,9
4088.1697047504103,4086.979609316271,mod1a,mod1a,a22b2d80h40,1
4833.137247816091,4831.055570962281,mod3a,mod3a,a24b2d80d03,3
4470.706577606046,4462.625662635805,mod3a,mod3a,a24b2d80d03,1
3956.311828099216,3955.990734107963,mod1a,mod1a,a22b2d80h40,4
5542.084198691915,5540.871649351866,mod2a,mod2a,a24b2d005,1
5571.954684885452,5571.537000100976,mod2a,mod2a,a24b2d005,5
5100.734591062986,5100.275165882588,mod3a,mod3a,a24b2d80d02,11
5535.562771339221,5535.51962988631,mod2a,mod2a,a24b2d005,9
5420.952595362836,5421.072371506576,mod2a,mod2a,a24b2d005,10
4073.311292497821,4072.6756149718985,mod1a,mod1a,a22b2d80h40,5
5535.07440485823,5534.22233649087,mod2a,mod2a,a24b2d005,14
5603.113428521575,5599.330668369719,mod2a,mod2a,a24b2d005,8
5043.102441150025,5041.479706210911,mod3a,mod3a,a24b2d80d02,9
5544.642962212796,5541.683765587238,mod2a,mod2a,a24b2d005,2
5392.875374659215,5392.2956791181705,mod2a,mod2a,a24b2d005,3
4633.145465719411,4611.116901255556,mod3a,mod3a,a24b2d80d03,14
5073.564816791064,5071.5490333329035,mod3a,mod3a,a24b2d80d02,18
5101.526743321001,5095.508745455669,mod3a,mod3a,a24b2d80d02,1
4353.039019219482,4351.351632948147,mod1a,mod1a,a22b2d80h40,8
5598.820663044988,5595.35409015278,mod2a,mod2a,a24b2d005,6
4602.420103006503,4602.676813248097,mod3a,mod3a,a24b2d80d03,4
4489.413249880815,4488.3087100322755,mod3a,mod3a,a24b2d80d03,5
4234.937006599797,4231.8571975614595,mod1a,mod1a,a22b2d80h40,17
4477.446880092039,4477.223810373771,mod1a,mod1a,a22b2d80h40,2
5224.528784291493,5224.3446996635275,mod1a,mod1a,a22b2d50h40,13
4293.038633623552,4291.662513903572,mod1a,mod1a,a22b2d80h40,16
4487.039999691969,4484.3078322136635,mod3a,mod3a,a24b2d80d03,9
5623.453254117496,5621.330177787037,mod2a,mod2a,a24b2d005,16
5767.589628212296,5765.313143417927,mod2a,mod2a,a24b2d005,17
5406.717745408933,5403.6876084787855,mod3a,mod3a,a24b2d80d02,16
4172.263472518253,4171.051014820717,mod1a,mod1a,a22b2d80h40,11
5452.049838951195,5449.827437478523,mod2a,mod2a,a24b2d005,13
4459.052502223215,4457.183420976566,mod1a,mod1a,a22b2d80h40,6
5120.091840373549,5118.84306776411,mod3a,mod3a,a24b2d80d02,13
4239.121364539975,4237.677913578504,mod1a,mod1a,a22b2d80h40,14
4201.6963029746585,4201.761739918595,mod1a,mod1a,a22b2d80h40,12
5309.460522929,5303.058573106904,mod3a,mod3a,a24b2d80d02,15
5432.501077262263,5432.013621501982,mod1a,mod1a,a22b2d50h40,10
5460.624181700084,5458.623840825715,mod1a,mod1a,a22b2d50h40,19
4361.908074110664,4360.785323630793,mod1a,mod1a,a22b2d80h40,20
5237.088682933443,5235.21790405236,mod3a,mod3a,a24b2d80d02,12
5435.784892702599,5436.041018251368,mod2a,mod2a,a24b2d005,4
5600.767000290726,5598.251577832608,mod2a,mod2a,a24b2d005,7
5400.629866336279,5400.388944439181,mod1a,mod1a,a22b2d50h40,2
5192.057939952492,5191.114396604437,mod3a,mod3a,a24b2d80d02,7
5083.067425292389,5081.497299429894,mod3a,mod3a,a24b2d80d02,5
4381.2019709664855,4379.796148622038,mod1a,mod1a,a22b2d80h40,10
5359.694479220129,5356.253132270333,mod3a,mod3a,a24b2d80d02,17
5465.1907759285705,5464.083687615368,mod1a,mod1a,a22b2d50h40,4
5393.833989425265,5391.916084868984,mod1a,mod1a,a22b2d50h40,6
4807.183767089383,4805.518379812254,mod1a,mod1a,a22b2d65h40,1
5038.991095948176,5037.389824063839,mod1a,mod1a,a22b2d65h40,18
4483.563683512718,4479.160587296531,mod1a,mod1a,a22b2d80h40,19
5335.034049827883,5334.910008749553,mod1a,mod1a,a22b2d50h40,20
5327.931447432995,5326.302898012835,mod1a,mod1a,a22b2d50h40,14
5297.309755333713,5296.156078345844,mod1a,mod1a,a22b2d50h40,7
5568.6632751189045,5567.988941808183,mod1a,mod1a,a22b2d50h40,11
4321.036335557985,4318.8564813109515,mod1a,mod1a,a22b2d80h40,18
5600.9560215540505,5598.261714104841,mod1a,mod1a,a22b2d50h40,3
5503.839630100335,5503.917593507382,mod1a,mod1a,a22b2d50h40,5
5483.342880122437,5470.32429262317,mod1a,mod1a,a22b2d50h40,1
5602.345343628829,5600.767560419242,mod1a,mod1a,a22b2d50h40,8
4361.572990143388,4360.275340959521,mod1a,mod1a,a22b2d80h40,9
4662.396107521076,4659.269061348749,mod1a,mod1a,a22b2d80h40,15
5676.879949054707,5676.691618036547,mod2a,mod2a,a24b2d005,11
5122.442078455672,5119.344570813523,mod3a,mod3a,a24b2d80d02,8
4522.351244783498,4522.037118009141,mod1a,mod1a,a22b2d80h40,13
4726.671700222975,4724.6914753540605,mod3a,mod3a,a24b2d80d03,7
5146.754816272158,5146.050348680131,mod1a,mod1a,a22b2d65h40,20
5648.850766988104,5648.206172994969,mod2a,mod2a,a24b2d005,18
5576.632642891138,5577.287150669361,mod1a,mod1a,a22b2d50h40,16
5388.221622080445,5388.660920398716,mod1a,mod1a,a22b2d50h40,12
4701.603401807648,4700.07336951918,mod3a,mod3a,a24b2d80d03,13
5431.574848202439,5430.53079303127,mod1a,mod1a,a22b2d50h40,9
5276.165679135041,5273.462034010824,mod1a,mod1a,a22b2d65h40,19
4607.0796861036715,4606.504873257179,mod3a,mod3a,a24b2d80d03,2
5324.318894249809,5323.849905184818,mod1a,mod1a,a22b2d65h40,15
5225.707385198924,5225.440610944395,mod1a,mod1a,a22b2d65h40,4
4820.182391783812,4820.254761465152,mod1a,mod1a,a22b2d65h40,11
4589.776448704168,4584.433613247157,mod3a,mod3a,a24b2d80d03,8
5625.960278938622,5620.198721993538,mod1a,mod1a,a22b2d50h40,17
5347.327161480625,5345.86263189494,mod1a,mod1a,a22b2d65h40,3
5344.920591196823,5344.571921912449,mod1a,mod1a,a22b2d65h40,2
4978.530804279226,4976.532796449628,mod3a,mod3a,a24b2d80d02,2
4756.272103307343,4756.222380919646,mod2a,mod2a,a24b2d015,11
5225.507271878381,5224.908309200306,mod3a,mod3a,a24b2d80d02,4
5483.368998036237,5479.38088587115,mod1a,mod1a,a22b2d65h40,17
5581.587908023687,5579.568093895947,mod1a,mod1a,a22b2d50h40,18
4679.849980764444,4679.474429361228,mod2a,mod2a,a24b2d015,5
4729.848364777573,4730.143939228697,mod2a,mod2a,a24b2d015,10
4296.133937802507,4294.486085647098,mod1a,mod1a,a22b2d80h40,7
5206.453732305726,5206.55544586467,mod2a,mod2a,a24b2d01,10
4226.124533655695,4225.039658955607,mod3a,mod3a,a24b2d80d04,8
5030.432835189215,5030.02283643984,mod2a,mod2a,a24b2d015,12
4825.744517079597,4824.684538285706,mod2a,mod2a,a24b2d015,9
5608.532720706178,5607.730516859411,mod1a,mod1a,a22b2d50h40,15
4933.049820851266,4931.9325298276735,mod2a,mod2a,a24b2d015,2
5397.31973923417,5396.373105830066,mod1a,mod1a,a22b2d65h40,16
5016.807398033247,5016.098779578595,mod3a,mod3a,a24b2d80d02,19
4905.870009869832,4905.223413360556,mod3a,mod3a,a24b2d80d02,10
5466.70174727909,5464.4564527387765,mod2a,mod2a,a24b2d01,3
5357.658982276691,5356.287878321346,mod1a,mod1a,a22b2d65h40,14
5420.388345316635,5419.815767248813,mod2a,mod2a,a24b2d01,11
4546.256123029481,4544.546455674774,mod3a,mod3a,a24b2d80d03,11
5046.828026863417,5045.791541299866,mod2a,mod2a,a24b2d015,14
4945.743396254002,4941.764740435749,mod2a,mod2a,a24b2d015,1
5639.554813112308,5638.279234603647,mod2a,mod2a,a24b2d01,15
5051.839738093387,5050.71585460871,mod1a,mod1a,a22b2d65h40,12
4877.964298052295,4877.3119172756205,mod2a,mod2a,a24b2d015,8
4656.659270230991,4655.513920189019,mod1a,mod1a,a22b2d80h40,3
5216.196926860761,5216.547890798043,mod3a,mod3a,a24b2d80d02,20
5496.677236571598,5496.015132918464,mod2a,mod2a,a24b2d01,12
5028.056081169899,5025.461571844235,mod1a,mod1a,a22b2d65h40,9
5012.023318448653,5011.646166639081,mod2a,mod2a,a24b2d015,13
5104.80383901925,5103.848055058697,mod2a,mod2a,a24b2d015,3
4887.468061583273,4886.044748018051,mod2a,mod2a,a24b2d015,17
5210.395455481826,5209.81097890532,mod2a,mod2a,a24b2d01,9
5499.591041083692,5499.132657778915,mod2a,mod2a,a24b2d01,16
5287.724814771895,5285.406444630462,mod1a,mod1a,a22b2d65h40,6
5012.961629584967,5011.9230092404305,mod1a,mod1a,a22b2d65h40,10
4296.897488942692,4296.064530231651,mod3a,mod3a,a24b2d80d04,3
5337.032298566234,5335.898531275154,mod2a,mod2a,a24b2d01,2
5053.099321836183,5053.736595296034,mod2a,mod2a,a24b2d015,16
5200.113943154565,5197.972941377859,mod1a,mod1a,a22b2d65h40,13
5371.276618521248,5370.029513604119,mod2a,mod2a,a24b2d01,8
5593.203197393395,5590.232554274981,mod2a,mod2a,a24b2d01,14
4956.247655883423,4955.288172748743,mod2a,mod2a,a24b2d015,19
5493.253334573216,5491.877681261614,mod2a,mod2a,a24b2d01,1
5400.169034282233,5398.5861171032875,mod2a,mod2a,a24b2d01,13
4486.098225119381,4484.472935690753,mod3a,mod3a,a24b2d80d03,10
4963.691185887957,4960.244073707535,mod1a,mod1a,a22b2d65h40,7
5416.468474713775,5415.717836558953,mod2a,mod2a,a24b2d01,6
5030.316268317512,5029.578930237793,mod2a,mod2a,a24b2d015,4
5478.286378419164,5477.994985585124,mod2a,mod2a,a24b2d01,20
5389.17919560632,5389.548844756074,mod2a,mod2a,a24b2d01,4
4951.2911010900325,4951.000917020013,mod2a,mod2a,a24b2d015,7
5060.3755757321005,5058.039495680112,mod2a,mod2a,a24b2d015,18
5101.366533146124,5100.492266722117,mod2a,mod2a,a24b2d015,15
5181.56264462896,5179.485857918302,mod1a,mod1a,a22b2d65h40,8
5022.122692830106,5022.530357763056,mod1a,mod1a,a22b2d65h40,5
5156.370377352713,5153.490095643878,mod3a,mod3a,a24b2d80d02,6
5483.70610052991,5483.232184721104,mod2a,mod2a,a24b2d01,7
5380.439018623321,5379.792599585056,mod2a,mod2a,a24b2d01,5
5034.39470426721,5034.537245186187,mod2a,mod2a,a24b2d015,20
4989.721900613643,4988.455323866491,mod2a,mod2a,a24b2d015,6
5792.539281624024,5790.831220408592,mod2a,mod2a,a24b2d01,17
5632.839579082815,5631.299760154043,mod2a,mod2a,a24b2d01,18
3973.623412114842,3971.964256735747,mod3a,mod3a,a24b2d80d04,11
5421.080052961864,5421.4223125437475,mod2a,mod2a,a24b2d01,19
4286.112932472864,4284.775950240143,mod3a,mod3a,a24b2d80d04,2
4710.524762379736,4703.888570443018,mod3a,mod3a,a24b2d80d03,16
4000.1489815936775,4000.396636949967,mod3a,mod3a,a24b2d80d04,5
4704.247206968769,4702.722261256567,mod3a,mod3a,a24b2d80d03,12
4130.678872134293,4126.331791749421,mod3a,mod3a,a24b2d80d04,7
4489.738035823724,4485.6603942252505,mod3a,mod3a,a24b2d80d03,17
4096.857179792725,4093.153247949242,mod3a,mod3a,a24b2d80d04,1
4207.37832453457,4204.97632845657,mod3a,mod3a,a24b2d80d04,13
4652.532334406267,4650.4554150384865,mod3a,mod3a,a24b2d80d03,20
4695.108859133443,4694.5024218953595,mod3a,mod3a,a24b2d80d03,6
4044.0234870470013,4041.9672782908624,mod3a,mod3a,a24b2d80d04,4
